Date,Price,Open,High,Low,Vol.,Change %
07/28/2023,396.0,396.0,396.0,396.0,,-0.25%
07/31/2023,394.0,394.0,394.0,394.0,,-0.51%
08/01/2023,394.0,394.0,394.0,394.0,,0.00%
08/02/2023,392.0,392.0,392.0,392.0,,-0.51%
08/03/2023,391.0,391.0,391.0,391.0,,-0.26%
08/04/2023,390.0,390.0,390.0,390.0,,-0.26%
08/07/2023,389.0,389.0,389.0,389.0,,-0.26%
08/08/2023,392.0,392.0,392.0,392.0,,0.77%
08/09/2023,393.0,393.0,393.0,393.0,,0.26%
08/10/2023,401.0,401.0,401.0,401.0,,2.04%
08/11/2023,411.0,411.0,411.0,411.0,,2.49%
08/14/2023,420.0,420.0,420.0,420.0,,2.19%
08/15/2023,433.0,433.0,433.0,433.0,,3.10%
08/16/2023,444.0,444.0,444.0,444.0,,2.54%
08/17/2023,459.0,459.0,459.0,459.0,,3.38%
08/18/2023,469.0,469.0,469.0,469.0,,2.18%
08/21/2023,477.0,477.0,477.0,477.0,,1.71%
08/22/2023,484.0,484.0,484.0,484.0,,1.47%
08/23/2023,491.0,491.0,491.0,491.0,,1.45%
08/24/2023,500.0,500.0,500.0,500.0,,1.83%
08/25/2023,507.0,507.0,507.0,507.0,,1.40%
08/29/2023,514.0,514.0,514.0,514.0,,1.38%
08/30/2023,524.0,524.0,524.0,524.0,,1.95%
08/31/2023,534.0,534.0,534.0,534.0,,1.91%
09/01/2023,541.0,541.0,541.0,541.0,,1.31%
09/04/2023,548.0,548.0,548.0,548.0,,1.29%
09/05/2023,557.0,557.0,557.0,557.0,,1.64%
09/06/2023,564.0,564.0,564.0,564.0,,1.26%
09/07/2023,567.0,567.0,567.0,567.0,,0.53%
09/08/2023,572.0,572.0,572.0,572.0,,0.88%
09/11/2023,575.0,575.0,575.0,575.0,,0.52%
09/12/2023,585.0,585.0,585.0,585.0,,1.74%
09/13/2023,602.0,602.0,602.0,602.0,,2.91%
09/14/2023,624.0,624.0,624.0,624.0,,3.65%
09/15/2023,634.0,634.0,634.0,634.0,,1.60%
09/18/2023,645.0,645.0,645.0,645.0,,1.74%
09/19/2023,652.0,652.0,652.0,652.0,,1.09%
09/20/2023,662.0,662.0,662.0,662.0,,1.53%
09/21/2023,669.0,669.0,669.0,669.0,,1.06%
09/22/2023,670.0,670.0,670.0,670.0,,0.15%
09/25/2023,678.0,678.0,678.0,678.0,,1.19%
09/26/2023,681.0,681.0,681.0,681.0,,0.44%
09/27/2023,681.0,681.0,681.0,681.0,,0.00%
09/28/2023,680.0,680.0,680.0,680.0,,-0.15%
09/29/2023,679.0,679.0,679.0,679.0,,-0.15%
10/02/2023,677.0,677.0,677.0,677.0,,-0.29%
10/03/2023,674.0,674.0,674.0,674.0,,-0.44%
10/04/2023,673.0,673.0,673.0,673.0,,-0.15%
10/05/2023,674.0,674.0,674.0,674.0,,0.15%
10/06/2023,675.0,675.0,675.0,675.0,,0.15%
10/09/2023,678.0,678.0,678.0,678.0,,0.44%
10/10/2023,677.0,677.0,677.0,677.0,,-0.15%
10/11/2023,681.0,681.0,681.0,681.0,,0.59%
10/12/2023,684.0,684.0,684.0,684.0,,0.44%
10/13/2023,687.0,687.0,687.0,687.0,,0.44%
10/16/2023,690.0,690.0,690.0,690.0,,0.44%
10/17/2023,690.0,690.0,690.0,690.0,,0.00%
10/18/2023,691.0,691.0,691.0,691.0,,0.14%
10/19/2023,689.0,689.0,689.0,689.0,,-0.29%
10/20/2023,686.0,686.0,686.0,686.0,,-0.44%
10/23/2023,684.0,684.0,684.0,684.0,,-0.29%
10/24/2023,681.0,681.0,681.0,681.0,,-0.44%
10/25/2023,678.0,678.0,678.0,678.0,,-0.44%
10/26/2023,671.0,671.0,671.0,671.0,,-1.03%
10/27/2023,671.0,671.0,671.0,671.0,,0.00%
10/30/2023,669.0,669.0,669.0,669.0,,-0.30%
10/31/2023,660.0,660.0,660.0,660.0,,-1.35%
11/01/2023,652.0,652.0,652.0,652.0,,-1.21%
11/02/2023,645.0,645.0,645.0,645.0,,-1.07%
11/03/2023,634.0,634.0,634.0,634.0,,-1.71%
11/06/2023,627.0,627.0,627.0,627.0,,-1.10%
11/07/2023,615.0,615.0,615.0,615.0,,-1.91%
11/08/2023,607.0,607.0,607.0,607.0,,-1.30%
11/09/2023,601.0,601.0,601.0,601.0,,-0.99%
11/10/2023,594.0,594.0,594.0,594.0,,-1.16%
11/13/2023,588.0,588.0,588.0,588.0,,-1.01%
11/14/2023,587.0,587.0,587.0,587.0,,-0.17%
11/15/2023,588.0,588.0,588.0,588.0,,0.17%
11/16/2023,593.0,593.0,593.0,593.0,,0.85%
11/17/2023,599.0,599.0,599.0,599.0,,1.01%
11/20/2023,605.0,605.0,605.0,605.0,,1.00%
11/21/2023,614.0,614.0,614.0,614.0,,1.49%
11/22/2023,623.0,623.0,623.0,623.0,,1.47%
11/23/2023,648.0,648.0,648.0,648.0,,4.01%
11/24/2023,670.0,670.0,670.0,670.0,,3.40%
11/27/2023,680.0,680.0,680.0,680.0,,1.49%
11/28/2023,695.0,695.0,695.0,695.0,,2.21%
11/29/2023,723.0,723.0,723.0,723.0,,4.03%
11/30/2023,751.0,751.0,751.0,751.0,,3.87%
12/01/2023,773.0,773.0,773.0,773.0,,2.93%
12/04/2023,800.0,800.0,800.0,800.0,,3.49%
12/05/2023,831.0,831.0,831.0,831.0,,3.88%
12/06/2023,851.0,851.0,851.0,851.0,,2.41%
12/07/2023,862.0,862.0,862.0,862.0,,1.29%
12/08/2023,872.0,872.0,872.0,872.0,,1.16%
12/11/2023,884.0,884.0,884.0,884.0,,1.38%
12/12/2023,895.0,895.0,895.0,895.0,,1.24%
12/13/2023,903.0,903.0,903.0,903.0,,0.89%
12/14/2023,906.0,906.0,906.0,906.0,,0.33%
12/15/2023,908.0,908.0,908.0,908.0,,0.22%
12/18/2023,907.0,907.0,907.0,907.0,,-0.11%
12/19/2023,903.0,903.0,903.0,903.0,,-0.44%
12/20/2023,896.0,896.0,896.0,896.0,,-0.78%
12/21/2023,888.0,888.0,888.0,888.0,,-0.89%
12/22/2023,879.0,879.0,879.0,879.0,,-1.01%
01/02/2024,808.0,808.0,808.0,808.0,,-8.08%
01/03/2024,745.0,745.0,745.0,745.0,,-7.80%
01/04/2024,716.0,716.0,716.0,716.0,,-3.89%
01/05/2024,695.0,695.0,695.0,695.0,,-2.93%
01/08/2024,680.0,680.0,680.0,680.0,,-2.16%
01/09/2024,661.0,661.0,661.0,661.0,,-2.79%
01/10/2024,644.0,644.0,644.0,644.0,,-2.57%
01/11/2024,625.0,625.0,625.0,625.0,,-2.95%
01/12/2024,616.0,616.0,616.0,616.0,,-1.44%
01/15/2024,605.0,605.0,605.0,605.0,,-1.79%
01/16/2024,600.0,600.0,600.0,600.0,,-0.83%
01/17/2024,596.0,596.0,596.0,596.0,,-0.67%
01/18/2024,593.0,593.0,593.0,593.0,,-0.50%
01/19/2024,594.0,594.0,594.0,594.0,,0.17%
01/22/2024,594.0,594.0,594.0,594.0,,0.00%
01/23/2024,596.0,596.0,596.0,596.0,,0.34%
01/24/2024,597.0,597.0,597.0,597.0,,0.17%
01/25/2024,597.0,597.0,597.0,597.0,,0.00%
01/26/2024,596.0,596.0,596.0,596.0,,-0.17%
01/29/2024,597.0,597.0,597.0,597.0,,0.17%
01/30/2024,595.0,595.0,595.0,595.0,,-0.34%
01/31/2024,591.0,591.0,591.0,591.0,,-0.67%
02/01/2024,588.0,588.0,588.0,588.0,,-0.51%
02/02/2024,585.0,585.0,585.0,585.0,,-0.51%
02/05/2024,582.0,582.0,582.0,582.0,,-0.51%
02/06/2024,577.0,577.0,577.0,577.0,,-0.86%
02/07/2024,574.0,574.0,574.0,574.0,,-0.52%
02/08/2024,570.0,570.0,570.0,570.0,,-0.70%
02/09/2024,568.0,568.0,568.0,568.0,,-0.35%
02/12/2024,569.0,569.0,569.0,569.0,,0.18%
02/13/2024,567.0,567.0,567.0,567.0,,-0.35%
02/14/2024,566.0,566.0,566.0,566.0,,-0.18%
02/15/2024,567.0,567.0,567.0,567.0,,0.18%
02/16/2024,572.0,572.0,572.0,572.0,,0.88%
02/19/2024,577.0,577.0,577.0,577.0,,0.87%
02/20/2024,596.0,596.0,596.0,596.0,,3.29%
02/21/2024,613.0,613.0,613.0,613.0,,2.85%
02/22/2024,618.0,618.0,618.0,618.0,,0.82%
02/23/2024,628.0,628.0,628.0,628.0,,1.62%
02/26/2024,639.0,639.0,639.0,639.0,,1.75%
02/27/2024,667.0,667.0,667.0,667.0,,4.38%
02/28/2024,686.0,686.0,686.0,686.0,,2.85%
02/29/2024,708.0,708.0,708.0,708.0,,3.21%
03/01/2024,722.0,722.0,722.0,722.0,,1.98%
03/04/2024,741.0,741.0,741.0,741.0,,2.63%
03/05/2024,753.0,753.0,753.0,753.0,,1.62%
03/06/2024,758.0,758.0,758.0,758.0,,0.66%
03/07/2024,759.0,759.0,759.0,759.0,,0.13%
03/08/2024,762.0,762.0,762.0,762.0,,0.40%
03/11/2024,764.0,764.0,764.0,764.0,,0.26%
03/12/2024,766.0,766.0,766.0,766.0,,0.26%
03/13/2024,769.0,769.0,769.0,769.0,,0.39%
03/14/2024,777.0,777.0,777.0,777.0,,1.04%
03/15/2024,781.0,781.0,781.0,781.0,,0.51%
03/18/2024,783.0,783.0,783.0,783.0,,0.26%
03/19/2024,788.0,788.0,788.0,788.0,,0.64%
03/20/2024,790.0,790.0,790.0,790.0,,0.25%
03/21/2024,795.0,795.0,795.0,795.0,,0.63%
03/22/2024,795.0,795.0,795.0,795.0,,0.00%
03/25/2024,792.0,792.0,792.0,792.0,,-0.38%
03/26/2024,784.0,784.0,784.0,784.0,,-1.01%
03/27/2024,779.0,779.0,779.0,779.0,,-0.64%
03/28/2024,772.0,772.0,772.0,772.0,,-0.90%
04/02/2024,763.0,763.0,763.0,763.0,,-1.17%
04/03/2024,752.0,752.0,752.0,752.0,,-1.44%
04/04/2024,745.0,745.0,745.0,745.0,,-0.93%
04/05/2024,735.0,735.0,735.0,735.0,,-1.34%
04/08/2024,733.0,733.0,733.0,733.0,,-0.27%
04/09/2024,727.0,727.0,727.0,727.0,,-0.82%
04/10/2024,724.0,724.0,724.0,724.0,,-0.41%
04/11/2024,724.0,724.0,724.0,724.0,,0.00%
04/12/2024,722.0,722.0,722.0,722.0,,-0.28%
04/15/2024,721.0,721.0,721.0,721.0,,-0.14%
04/16/2024,724.0,724.0,724.0,724.0,,0.42%
04/17/2024,729.0,729.0,729.0,729.0,,0.69%
04/18/2024,735.0,735.0,735.0,735.0,,0.82%
04/19/2024,741.0,741.0,741.0,741.0,,0.82%
04/22/2024,744.0,744.0,744.0,744.0,,0.40%
04/23/2024,751.0,751.0,751.0,751.0,,0.94%
04/24/2024,751.0,751.0,751.0,751.0,,0.00%
04/25/2024,750.0,750.0,750.0,750.0,,-0.13%
04/26/2024,751.0,751.0,751.0,751.0,,0.13%
04/29/2024,750.0,750.0,750.0,750.0,,-0.13%
04/30/2024,746.0,746.0,746.0,746.0,,-0.53%
05/01/2024,742.0,742.0,742.0,742.0,,-0.54%
05/02/2024,732.0,732.0,732.0,732.0,,-1.35%
05/03/2024,729.0,729.0,729.0,729.0,,-0.41%
05/07/2024,722.0,722.0,722.0,722.0,,-0.96%
05/08/2024,711.0,711.0,711.0,711.0,,-1.52%
05/09/2024,709.0,709.0,709.0,709.0,,-0.28%
05/10/2024,703.0,703.0,703.0,703.0,,-0.85%
05/13/2024,701.0,701.0,701.0,701.0,,-0.28%
05/14/2024,698.0,698.0,698.0,698.0,,-0.43%
05/15/2024,694.0,694.0,694.0,694.0,,-0.57%
05/16/2024,693.0,693.0,693.0,693.0,,-0.14%
05/17/2024,690.0,690.0,690.0,690.0,,-0.43%
05/20/2024,691.0,691.0,691.0,691.0,,0.14%
05/21/2024,688.0,688.0,688.0,688.0,,-0.43%
05/22/2024,686.0,686.0,686.0,686.0,,-0.29%
05/23/2024,686.0,686.0,686.0,686.0,,0.00%
05/24/2024,688.0,688.0,688.0,688.0,,0.29%
05/28/2024,708.0,708.0,708.0,708.0,,2.91%
05/29/2024,712.0,712.0,712.0,712.0,,0.56%
05/30/2024,718.0,718.0,718.0,718.0,,0.84%
05/31/2024,720.0,720.0,720.0,720.0,,0.28%
06/03/2024,722.0,722.0,722.0,722.0,,0.28%
06/04/2024,717.0,717.0,717.0,717.0,,-0.69%
06/05/2024,714.0,714.0,714.0,714.0,,-0.42%
06/06/2024,716.0,716.0,716.0,716.0,,0.28%
06/07/2024,714.0,714.0,714.0,714.0,,-0.28%
06/10/2024,714.0,714.0,714.0,714.0,,0.00%
06/11/2024,711.0,711.0,711.0,711.0,,-0.42%
06/12/2024,708.0,708.0,708.0,708.0,,-0.42%
06/13/2024,708.0,708.0,708.0,708.0,,0.00%
06/14/2024,711.0,711.0,711.0,711.0,,0.42%
06/17/2024,716.0,716.0,716.0,716.0,,0.70%
06/18/2024,725.0,725.0,725.0,725.0,,1.26%
06/19/2024,734.0,734.0,734.0,734.0,,1.24%
06/20/2024,744.0,744.0,744.0,744.0,,1.36%
06/21/2024,753.0,753.0,753.0,753.0,,1.21%
06/24/2024,757.0,757.0,757.0,757.0,,0.53%
06/25/2024,760.0,760.0,760.0,760.0,,0.40%
06/26/2024,763.0,763.0,763.0,763.0,,0.39%
06/27/2024,763.0,763.0,763.0,763.0,,0.00%
06/28/2024,763.0,763.0,763.0,763.0,,0.00%
07/01/2024,762.0,762.0,762.0,762.0,,-0.13%
07/02/2024,755.0,755.0,755.0,755.0,,-0.92%
07/03/2024,749.0,749.0,749.0,749.0,,-0.79%
07/04/2024,745.0,745.0,745.0,745.0,,-0.53%
07/05/2024,742.0,742.0,742.0,742.0,,-0.40%
07/08/2024,739.0,739.0,739.0,739.0,,-0.40%
07/09/2024,737.0,737.0,737.0,737.0,,-0.27%
07/10/2024,735.0,735.0,735.0,735.0,,-0.27%
07/11/2024,740.0,740.0,740.0,740.0,,0.68%
07/12/2024,741.0,741.0,741.0,741.0,,0.14%
07/15/2024,742.0,742.0,742.0,742.0,,0.13%
07/16/2024,743.0,743.0,743.0,743.0,,0.13%
07/17/2024,747.0,747.0,747.0,747.0,,0.54%
07/18/2024,749.0,749.0,749.0,749.0,,0.27%
07/19/2024,752.0,752.0,752.0,752.0,,0.40%
07/22/2024,756.0,756.0,756.0,756.0,,0.53%
07/23/2024,757.0,757.0,757.0,757.0,,0.13%
07/24/2024,758.0,758.0,758.0,758.0,,0.13%
07/25/2024,760.0,760.0,760.0,760.0,,0.26%
07/26/2024,759.0,759.0,759.0,759.0,,-0.13%
07/29/2024,759.0,759.0,759.0,759.0,,0.00%
07/30/2024,760.0,760.0,760.0,760.0,,0.13%
07/31/2024,762.0,762.0,762.0,762.0,,0.26%
08/01/2024,761.0,761.0,761.0,761.0,,-0.13%
08/02/2024,759.0,759.0,759.0,759.0,,-0.26%
08/05/2024,758.0,758.0,758.0,758.0,,-0.13%
08/06/2024,759.0,759.0,759.0,759.0,,0.13%
08/07/2024,756.0,756.0,756.0,756.0,,-0.40%
08/08/2024,756.0,756.0,756.0,756.0,,0.00%
08/09/2024,755.0,755.0,755.0,755.0,,-0.13%
08/12/2024,756.0,756.0,756.0,756.0,,0.13%
08/13/2024,756.0,756.0,756.0,756.0,,0.00%
08/14/2024,757.0,757.0,757.0,757.0,,0.13%
08/15/2024,756.0,756.0,756.0,756.0,,-0.13%
08/16/2024,754.0,754.0,754.0,754.0,,-0.26%
08/19/2024,754.0,754.0,754.0,754.0,,0.00%
08/20/2024,755.0,755.0,755.0,755.0,,0.13%
08/21/2024,754.0,754.0,754.0,754.0,,-0.13%
08/22/2024,753.0,753.0,753.0,753.0,,-0.13%
08/23/2024,753.0,753.0,753.0,753.0,,0.00%
08/27/2024,748.0,748.0,748.0,748.0,,-0.66%
08/28/2024,746.0,746.0,746.0,746.0,,-0.27%
08/29/2024,745.0,745.0,745.0,745.0,,-0.13%
08/30/2024,744.0,744.0,744.0,744.0,,-0.13%
09/02/2024,741.0,741.0,741.0,741.0,,-0.40%
09/03/2024,737.0,737.0,737.0,737.0,,-0.54%
09/04/2024,732.0,732.0,732.0,732.0,,-0.68%
09/05/2024,727.0,727.0,727.0,727.0,,-0.68%
09/06/2024,724.0,724.0,724.0,724.0,,-0.41%
09/09/2024,719.0,719.0,719.0,719.0,,-0.69%
09/10/2024,714.0,714.0,714.0,714.0,,-0.70%
09/11/2024,710.0,710.0,710.0,710.0,,-0.56%
09/12/2024,709.0,709.0,709.0,709.0,,-0.14%
09/13/2024,707.0,707.0,707.0,707.0,,-0.28%
09/16/2024,707.0,707.0,707.0,707.0,,0.00%
09/17/2024,706.0,706.0,706.0,706.0,,-0.14%
09/18/2024,706.0,706.0,706.0,706.0,,0.00%
09/19/2024,707.0,707.0,707.0,707.0,,0.14%
09/20/2024,707.0,707.0,707.0,707.0,,0.00%
09/23/2024,708.0,708.0,708.0,708.0,,0.14%
09/24/2024,711.0,711.0,711.0,711.0,,0.42%
09/25/2024,713.0,713.0,713.0,713.0,,0.28%
09/26/2024,712.0,712.0,712.0,712.0,,-0.14%
09/27/2024,710.0,710.0,710.0,710.0,,-0.28%
09/30/2024,711.0,711.0,711.0,711.0,,0.14%
10/01/2024,713.0,713.0,713.0,713.0,,0.28%
10/02/2024,713.0,713.0,713.0,713.0,,0.00%
10/03/2024,712.0,712.0,712.0,712.0,,-0.14%
10/04/2024,712.0,712.0,712.0,712.0,,0.00%
10/07/2024,715.0,715.0,715.0,715.0,,0.42%
10/08/2024,717.0,717.0,717.0,717.0,,0.28%
10/09/2024,716.0,716.0,716.0,716.0,,-0.14%
10/10/2024,717.0,717.0,717.0,717.0,,0.14%
10/11/2024,718.0,718.0,718.0,718.0,,0.14%
10/14/2024,719.0,719.0,719.0,719.0,,0.14%
10/15/2024,720.0,720.0,720.0,720.0,,0.14%
10/16/2024,723.0,723.0,723.0,723.0,,0.42%
10/17/2024,725.0,725.0,725.0,725.0,,0.28%
10/18/2024,727.0,727.0,727.0,727.0,,0.28%
10/21/2024,726.0,726.0,726.0,726.0,,-0.14%
10/22/2024,729.0,729.0,729.0,729.0,,0.41%
10/23/2024,731.0,731.0,731.0,731.0,,0.27%
10/24/2024,727.0,727.0,727.0,727.0,,-0.55%
10/25/2024,728.0,728.0,728.0,728.0,,0.14%
10/28/2024,723.0,723.0,723.0,723.0,,-0.69%
10/29/2024,722.0,722.0,722.0,722.0,,-0.14%
10/30/2024,720.0,720.0,720.0,720.0,,-0.28%
10/31/2024,719.0,719.0,719.0,719.0,,-0.14%
11/01/2024,718.0,718.0,718.0,718.0,,-0.14%
11/04/2024,715.0,715.0,715.0,715.0,,-0.42%
11/05/2024,710.0,710.0,710.0,710.0,,-0.70%
11/06/2024,707.0,707.0,707.0,707.0,,-0.42%
11/07/2024,705.0,705.0,705.0,705.0,,-0.28%
11/08/2024,703.0,703.0,703.0,703.0,,-0.28%
11/11/2024,701.0,701.0,701.0,701.0,,-0.28%
11/12/2024,697.0,697.0,697.0,697.0,,-0.57%
11/13/2024,693.0,693.0,693.0,693.0,,-0.57%
11/14/2024,687.0,687.0,687.0,687.0,,-0.87%
11/15/2024,685.0,685.0,685.0,685.0,,-0.29%
11/18/2024,681.0,681.0,681.0,681.0,,-0.58%
11/19/2024,678.0,678.0,678.0,678.0,,-0.44%
11/20/2024,675.0,675.0,675.0,675.0,,-0.44%
11/21/2024,671.0,671.0,671.0,671.0,,-0.59%
11/22/2024,670.0,670.0,670.0,670.0,,-0.15%
11/25/2024,668.0,668.0,668.0,668.0,,-0.30%
11/26/2024,664.0,664.0,664.0,664.0,,-0.60%
11/27/2024,662.0,662.0,662.0,662.0,,-0.30%
11/28/2024,661.0,661.0,661.0,661.0,,-0.15%
11/29/2024,659.0,659.0,659.0,659.0,,-0.30%
12/02/2024,657.0,657.0,657.0,657.0,,-0.30%
12/03/2024,653.0,653.0,653.0,653.0,,-0.61%
12/04/2024,651.0,651.0,651.0,651.0,,-0.31%
12/05/2024,650.0,650.0,650.0,650.0,,-0.15%
12/06/2024,644.0,644.0,644.0,644.0,,-0.92%
12/09/2024,640.0,640.0,640.0,640.0,,-0.62%
12/10/2024,632.0,632.0,632.0,632.0,,-1.25%
12/11/2024,628.0,628.0,628.0,628.0,,-0.63%
12/12/2024,626.0,626.0,626.0,626.0,,-0.32%
12/13/2024,618.0,618.0,618.0,618.0,,-1.28%
12/16/2024,608.0,608.0,608.0,608.0,,-1.62%
12/17/2024,600.0,600.0,600.0,600.0,,-1.32%
12/18/2024,593.0,593.0,593.0,593.0,,-1.17%
12/19/2024,586.0,586.0,586.0,586.0,,-1.18%
12/20/2024,579.0,579.0,579.0,579.0,,-1.19%
12/23/2024,573.0,573.0,573.0,573.0,,-1.04%
12/24/2024,569.0,569.0,569.0,569.0,,-0.70%
01/02/2025,554.0,554.0,554.0,554.0,,-2.64%
01/03/2025,549.0,549.0,549.0,549.0,,-0.90%
01/06/2025,539.0,539.0,539.0,539.0,,-1.82%
01/07/2025,532.0,532.0,532.0,532.0,,-1.30%
01/08/2025,524.0,524.0,524.0,524.0,,-1.50%
01/09/2025,515.0,515.0,515.0,515.0,,-1.72%
01/10/2025,508.0,508.0,508.0,508.0,,-1.36%
01/13/2025,502.0,502.0,502.0,502.0,,-1.18%
01/14/2025,494.0,494.0,494.0,494.0,,-1.59%
01/15/2025,477.0,477.0,477.0,477.0,,-3.44%
01/16/2025,464.0,464.0,464.0,464.0,,-2.73%
01/17/2025,453.0,453.0,453.0,453.0,,-2.37%
01/20/2025,446.0,446.0,446.0,446.0,,-1.55%
01/21/2025,436.0,436.0,436.0,436.0,,-2.24%
01/22/2025,428.0,428.0,428.0,428.0,,-1.83%
01/23/2025,418.0,418.0,418.0,418.0,,-2.34%
01/24/2025,411.0,411.0,411.0,411.0,,-1.67%
01/27/2025,398.0,398.0,398.0,398.0,,-3.16%
01/28/2025,389.0,389.0,389.0,389.0,,-2.26%
01/29/2025,384.0,384.0,384.0,384.0,,-1.29%
01/30/2025,381.0,381.0,381.0,381.0,,-0.78%
01/31/2025,377.0,377.0,377.0,377.0,,-1.05%
02/03/2025,372.0,372.0,372.0,372.0,,-1.33%
02/04/2025,371.0,371.0,371.0,371.0,,-0.27%
02/05/2025,376.0,376.0,376.0,376.0,,1.35%
02/06/2025,388.0,388.0,388.0,388.0,,3.19%
02/07/2025,398.0,398.0,398.0,398.0,,2.58%
02/10/2025,408.0,408.0,408.0,408.0,,2.51%
02/11/2025,419.0,419.0,419.0,419.0,,2.70%
02/12/2025,438.0,438.0,438.0,438.0,,4.53%
02/13/2025,455.0,455.0,455.0,455.0,,3.88%
02/14/2025,472.0,472.0,472.0,472.0,,3.74%
02/17/2025,486.0,486.0,486.0,486.0,,2.97%
02/18/2025,499.0,499.0,499.0,499.0,,2.67%
02/19/2025,511.0,511.0,511.0,511.0,,2.40%
02/20/2025,523.0,523.0,523.0,523.0,,2.35%
02/21/2025,534.0,534.0,534.0,534.0,,2.10%
02/24/2025,540.0,540.0,540.0,540.0,,1.12%
02/25/2025,543.0,543.0,543.0,543.0,,0.56%
02/26/2025,547.0,547.0,547.0,547.0,,0.74%
02/27/2025,546.0,546.0,546.0,546.0,,-0.18%
02/28/2025,547.0,547.0,547.0,547.0,,0.18%
03/03/2025,547.0,547.0,547.0,547.0,,0.00%
03/04/2025,548.0,548.0,548.0,548.0,,0.18%
03/05/2025,549.0,549.0,549.0,549.0,,0.18%
03/06/2025,553.0,553.0,553.0,553.0,,0.73%
03/20/2025,593.0,593.0,593.0,593.0,,7.23%
03/21/2025,596.0,596.0,596.0,596.0,,0.51%
03/24/2025,599.0,599.0,599.0,599.0,,0.50%
03/25/2025,601.0,601.0,601.0,601.0,,0.33%
03/26/2025,603.0,603.0,603.0,603.0,,0.33%
03/27/2025,607.0,607.0,607.0,607.0,,0.66%
03/28/2025,614.0,614.0,614.0,614.0,,1.15%
03/31/2025,614.0,614.0,614.0,614.0,,0.00%
