Date,Price,Open,High,Low,Vol.,Change %
12/05/2000,"1,647.00","1,647.00","1,647.00","1,647.00",,-0.60%
12/06/2000,"1,639.00","1,639.00","1,639.00","1,639.00",,-0.49%
12/07/2000,"1,633.00","1,633.00","1,633.00","1,633.00",,-0.37%
12/08/2000,"1,621.00","1,621.00","1,621.00","1,621.00",,-0.73%
12/11/2000,"1,614.00","1,614.00","1,614.00","1,614.00",,-0.43%
12/12/2000,"1,598.00","1,598.00","1,598.00","1,598.00",,-0.99%
12/13/2000,"1,587.00","1,587.00","1,587.00","1,587.00",,-0.69%
12/14/2000,"1,581.00","1,581.00","1,581.00","1,581.00",,-0.38%
12/15/2000,"1,582.00","1,582.00","1,582.00","1,582.00",,0.06%
12/18/2000,"1,584.00","1,584.00","1,584.00","1,584.00",,0.13%
12/19/2000,"1,588.00","1,588.00","1,588.00","1,588.00",,0.25%
12/20/2000,"1,592.00","1,592.00","1,592.00","1,592.00",,0.25%
12/21/2000,"1,596.00","1,596.00","1,596.00","1,596.00",,0.25%
12/22/2000,"1,598.00","1,598.00","1,598.00","1,598.00",,0.13%
12/27/2000,"1,600.00","1,600.00","1,600.00","1,600.00",,0.13%
12/28/2000,"1,598.00","1,598.00","1,598.00","1,598.00",,-0.13%
12/29/2000,"1,599.00","1,599.00","1,599.00","1,599.00",,0.06%
01/02/2001,"1,599.00","1,599.00","1,599.00","1,599.00",,0.00%
01/03/2001,"1,596.00","1,596.00","1,596.00","1,596.00",,-0.19%
01/04/2001,"1,594.00","1,594.00","1,594.00","1,594.00",,-0.13%
01/05/2001,"1,591.00","1,591.00","1,591.00","1,591.00",,-0.19%
01/08/2001,"1,591.00","1,591.00","1,591.00","1,591.00",,0.00%
01/09/2001,"1,593.00","1,593.00","1,593.00","1,593.00",,0.13%
01/10/2001,"1,592.00","1,592.00","1,592.00","1,592.00",,-0.06%
01/11/2001,"1,587.00","1,587.00","1,587.00","1,587.00",,-0.31%
01/12/2001,"1,582.00","1,582.00","1,582.00","1,582.00",,-0.32%
01/15/2001,"1,581.00","1,581.00","1,581.00","1,581.00",,-0.06%
01/16/2001,"1,579.00","1,579.00","1,579.00","1,579.00",,-0.13%
01/17/2001,"1,573.00","1,573.00","1,573.00","1,573.00",,-0.38%
01/18/2001,"1,567.00","1,567.00","1,567.00","1,567.00",,-0.38%
01/19/2001,"1,566.00","1,566.00","1,566.00","1,566.00",,-0.06%
01/22/2001,"1,559.00","1,559.00","1,559.00","1,559.00",,-0.45%
01/23/2001,"1,552.00","1,552.00","1,552.00","1,552.00",,-0.45%
01/24/2001,"1,543.00","1,543.00","1,543.00","1,543.00",,-0.58%
01/25/2001,"1,537.00","1,537.00","1,537.00","1,537.00",,-0.39%
01/26/2001,"1,528.00","1,528.00","1,528.00","1,528.00",,-0.59%
01/29/2001,"1,523.00","1,523.00","1,523.00","1,523.00",,-0.33%
01/30/2001,"1,514.00","1,514.00","1,514.00","1,514.00",,-0.59%
01/31/2001,"1,504.00","1,504.00","1,504.00","1,504.00",,-0.66%
02/01/2001,"1,493.00","1,493.00","1,493.00","1,493.00",,-0.73%
02/02/2001,"1,488.00","1,488.00","1,488.00","1,488.00",,-0.33%
02/05/2001,"1,480.00","1,480.00","1,480.00","1,480.00",,-0.54%
02/06/2001,"1,472.00","1,472.00","1,472.00","1,472.00",,-0.54%
02/07/2001,"1,461.00","1,461.00","1,461.00","1,461.00",,-0.75%
02/08/2001,"1,455.00","1,455.00","1,455.00","1,455.00",,-0.41%
02/09/2001,"1,449.00","1,449.00","1,449.00","1,449.00",,-0.41%
02/12/2001,"1,445.00","1,445.00","1,445.00","1,445.00",,-0.28%
02/13/2001,"1,445.00","1,445.00","1,445.00","1,445.00",,0.00%
02/14/2001,"1,446.00","1,446.00","1,446.00","1,446.00",,0.07%
02/15/2001,"1,453.00","1,453.00","1,453.00","1,453.00",,0.48%
02/16/2001,"1,461.00","1,461.00","1,461.00","1,461.00",,0.55%
02/19/2001,"1,469.00","1,469.00","1,469.00","1,469.00",,0.55%
02/20/2001,"1,477.00","1,477.00","1,477.00","1,477.00",,0.54%
02/21/2001,"1,488.00","1,488.00","1,488.00","1,488.00",,0.74%
02/22/2001,"1,501.00","1,501.00","1,501.00","1,501.00",,0.87%
02/23/2001,"1,510.00","1,510.00","1,510.00","1,510.00",,0.60%
02/26/2001,"1,522.00","1,522.00","1,522.00","1,522.00",,0.79%
02/27/2001,"1,531.00","1,531.00","1,531.00","1,531.00",,0.59%
02/28/2001,"1,537.00","1,537.00","1,537.00","1,537.00",,0.39%
03/01/2001,"1,538.00","1,538.00","1,538.00","1,538.00",,0.07%
03/02/2001,"1,537.00","1,537.00","1,537.00","1,537.00",,-0.07%
03/05/2001,"1,537.00","1,537.00","1,537.00","1,537.00",,0.00%
03/06/2001,"1,527.00","1,527.00","1,527.00","1,527.00",,-0.65%
03/07/2001,"1,520.00","1,520.00","1,520.00","1,520.00",,-0.46%
03/08/2001,"1,511.00","1,511.00","1,511.00","1,511.00",,-0.59%
03/09/2001,"1,500.00","1,500.00","1,500.00","1,500.00",,-0.73%
03/12/2001,"1,496.00","1,496.00","1,496.00","1,496.00",,-0.27%
03/13/2001,"1,493.00","1,493.00","1,493.00","1,493.00",,-0.20%
03/14/2001,"1,497.00","1,497.00","1,497.00","1,497.00",,0.27%
03/15/2001,"1,502.00","1,502.00","1,502.00","1,502.00",,0.33%
03/16/2001,"1,506.00","1,506.00","1,506.00","1,506.00",,0.27%
03/19/2001,"1,508.00","1,508.00","1,508.00","1,508.00",,0.13%
03/20/2001,"1,508.00","1,508.00","1,508.00","1,508.00",,0.00%
03/21/2001,"1,508.00","1,508.00","1,508.00","1,508.00",,0.00%
03/22/2001,"1,505.00","1,505.00","1,505.00","1,505.00",,-0.20%
03/23/2001,"1,502.00","1,502.00","1,502.00","1,502.00",,-0.20%
03/26/2001,"1,496.00","1,496.00","1,496.00","1,496.00",,-0.40%
03/27/2001,"1,486.00","1,486.00","1,486.00","1,486.00",,-0.67%
03/28/2001,"1,468.00","1,468.00","1,468.00","1,468.00",,-1.21%
