"Date","Price","Open","High","Low","Vol.","Change %"
"05-04-2022","2,660.00","2,660.00","2,660.00","2,660.00","","-2.10%"
"04-04-2022","2,717.00","2,717.00","2,717.00","2,717.00","","-1.38%"
"01-04-2022","2,755.00","2,755.00","2,755.00","2,755.00","","-1.89%"
"31-03-2022","2,808.00","2,808.00","2,808.00","2,808.00","","-2.33%"
"30-03-2022","2,875.00","2,875.00","2,875.00","2,875.00","","-2.41%"
"29-03-2022","2,946.00","2,946.00","2,946.00","2,946.00","","-1.50%"
"28-03-2022","2,991.00","2,991.00","2,991.00","2,991.00","","-0.96%"
"25-03-2022","3,020.00","3,020.00","3,020.00","3,020.00","","-0.43%"
"24-03-2022","3,033.00","3,033.00","3,033.00","3,033.00","","0.56%"
"23-03-2022","3,016.00","3,016.00","3,016.00","3,016.00","","1.11%"
"22-03-2022","2,983.00","2,983.00","2,983.00","2,983.00","","1.15%"
"21-03-2022","2,949.00","2,949.00","2,949.00","2,949.00","","0.92%"
"18-03-2022","2,922.00","2,922.00","2,922.00","2,922.00","","1.04%"
"17-03-2022","2,892.00","2,892.00","2,892.00","2,892.00","","0.56%"
"16-03-2022","2,876.00","2,876.00","2,876.00","2,876.00","","-0.86%"
"15-03-2022","2,901.00","2,901.00","2,901.00","2,901.00","","-1.12%"
"14-03-2022","2,934.00","2,934.00","2,934.00","2,934.00","","-0.17%"
"11-03-2022","2,939.00","2,939.00","2,939.00","2,939.00","","0.55%"
"10-03-2022","2,923.00","2,923.00","2,923.00","2,923.00","","2.74%"
"09-03-2022","2,845.00","2,845.00","2,845.00","2,845.00","","4.10%"
"08-03-2022","2,733.00","2,733.00","2,733.00","2,733.00","","3.52%"
"07-03-2022","2,640.00","2,640.00","2,640.00","2,640.00","","2.09%"
"04-03-2022","2,586.00","2,586.00","2,586.00","2,586.00","","2.62%"
"03-03-2022","2,520.00","2,520.00","2,520.00","2,520.00","","1.98%"
"02-03-2022","2,471.00","2,471.00","2,471.00","2,471.00","","1.15%"
"01-03-2022","2,443.00","2,443.00","2,443.00","2,443.00","","0.62%"
"28-02-2022","2,428.00","2,428.00","2,428.00","2,428.00","","0.46%"
"25-02-2022","2,417.00","2,417.00","2,417.00","2,417.00","","0.08%"
"24-02-2022","2,415.00","2,415.00","2,415.00","2,415.00","","1.13%"
"23-02-2022","2,388.00","2,388.00","2,388.00","2,388.00","","1.23%"
"22-02-2022","2,359.00","2,359.00","2,359.00","2,359.00","","0.73%"
"21-02-2022","2,342.00","2,342.00","2,342.00","2,342.00","","0.73%"
"18-02-2022","2,325.00","2,325.00","2,325.00","2,325.00","","-0.04%"
"17-02-2022","2,326.00","2,326.00","2,326.00","2,326.00","","0.26%"
"16-02-2022","2,320.00","2,320.00","2,320.00","2,320.00","","1.89%"
"15-02-2022","2,277.00","2,277.00","2,277.00","2,277.00","","2.20%"
"14-02-2022","2,228.00","2,228.00","2,228.00","2,228.00","","3.24%"
"11-02-2022","2,158.00","2,158.00","2,158.00","2,158.00","","4.91%"
"10-02-2022","2,057.00","2,057.00","2,057.00","2,057.00","","7.64%"
"09-02-2022","1,911.00","1,911.00","1,911.00","1,911.00","","10.21%"
"08-02-2022","1,734.00","1,734.00","1,734.00","1,734.00","","5.86%"
"07-02-2022","1,638.00","1,638.00","1,638.00","1,638.00","","2.76%"
"04-02-2022","1,594.00","1,594.00","1,594.00","1,594.00","","1.46%"
"03-02-2022","1,571.00","1,571.00","1,571.00","1,571.00","","0.06%"
"02-02-2022","1,570.00","1,570.00","1,570.00","1,570.00","","-0.51%"
"01-02-2022","1,578.00","1,578.00","1,578.00","1,578.00","","-0.57%"
"31-01-2022","1,587.00","1,587.00","1,587.00","1,587.00","","-0.63%"
"28-01-2022","1,597.00","1,597.00","1,597.00","1,597.00","","-0.99%"
"27-01-2022","1,613.00","1,613.00","1,613.00","1,613.00","","-2.48%"
"26-01-2022","1,654.00","1,654.00","1,654.00","1,654.00","","-2.30%"
"25-01-2022","1,693.00","1,693.00","1,693.00","1,693.00","","-2.03%"
"24-01-2022","1,728.00","1,728.00","1,728.00","1,728.00","","-1.20%"
"21-01-2022","1,749.00","1,749.00","1,749.00","1,749.00","","-1.35%"
"20-01-2022","1,773.00","1,773.00","1,773.00","1,773.00","","-2.15%"
"19-01-2022","1,812.00","1,812.00","1,812.00","1,812.00","","-1.52%"
"18-01-2022","1,840.00","1,840.00","1,840.00","1,840.00","","-1.29%"
"17-01-2022","1,864.00","1,864.00","1,864.00","1,864.00","","-1.74%"
"14-01-2022","1,897.00","1,897.00","1,897.00","1,897.00","","-0.94%"
"13-01-2022","1,915.00","1,915.00","1,915.00","1,915.00","","-1.08%"
"12-01-2022","1,936.00","1,936.00","1,936.00","1,936.00","","-1.12%"
"11-01-2022","1,958.00","1,958.00","1,958.00","1,958.00","","-2.15%"
"10-01-2022","2,001.00","2,001.00","2,001.00","2,001.00","","-3.52%"
"07-01-2022","2,074.00","2,074.00","2,074.00","2,074.00","","-2.35%"
"06-01-2022","2,124.00","2,124.00","2,124.00","2,124.00","","-1.89%"
"05-01-2022","2,165.00","2,165.00","2,165.00","2,165.00","","-1.99%"
"04-01-2022","2,209.00","2,209.00","2,209.00","2,209.00","","-3.54%"
"24-12-2021","2,290.00","2,290.00","2,290.00","2,290.00","","-0.56%"
"23-12-2021","2,303.00","2,303.00","2,303.00","2,303.00","","-1.45%"
"22-12-2021","2,337.00","2,337.00","2,337.00","2,337.00","","-1.93%"
"21-12-2021","2,383.00","2,383.00","2,383.00","2,383.00","","-2.18%"
"20-12-2021","2,436.00","2,436.00","2,436.00","2,436.00","","-1.34%"
"17-12-2021","2,469.00","2,469.00","2,469.00","2,469.00","","-1.79%"
"16-12-2021","2,514.00","2,514.00","2,514.00","2,514.00","","-1.10%"
"15-12-2021","2,542.00","2,542.00","2,542.00","2,542.00","","-0.31%"
"14-12-2021","2,550.00","2,550.00","2,550.00","2,550.00","","-0.08%"
"13-12-2021","2,552.00","2,552.00","2,552.00","2,552.00","","0.04%"
"10-12-2021","2,551.00","2,551.00","2,551.00","2,551.00","","0.39%"
"09-12-2021","2,541.00","2,541.00","2,541.00","2,541.00","","0.83%"
"08-12-2021","2,520.00","2,520.00","2,520.00","2,520.00","","1.29%"
"07-12-2021","2,488.00","2,488.00","2,488.00","2,488.00","","1.47%"
"06-12-2021","2,452.00","2,452.00","2,452.00","2,452.00","","0.86%"
"03-12-2021","2,431.00","2,431.00","2,431.00","2,431.00","","1.21%"
"02-12-2021","2,402.00","2,402.00","2,402.00","2,402.00","","1.18%"
"01-12-2021","2,374.00","2,374.00","2,374.00","2,374.00","","1.45%"
"30-11-2021","2,340.00","2,340.00","2,340.00","2,340.00","","0.56%"
"29-11-2021","2,327.00","2,327.00","2,327.00","2,327.00","","0.47%"
"26-11-2021","2,316.00","2,316.00","2,316.00","2,316.00","","1.40%"
"25-11-2021","2,284.00","2,284.00","2,284.00","2,284.00","","1.29%"
"24-11-2021","2,255.00","2,255.00","2,255.00","2,255.00","","0.53%"
"23-11-2021","2,243.00","2,243.00","2,243.00","2,243.00","","0.36%"
"22-11-2021","2,235.00","2,235.00","2,235.00","2,235.00","","-0.09%"
"19-11-2021","2,237.00","2,237.00","2,237.00","2,237.00","","-0.49%"
"18-11-2021","2,248.00","2,248.00","2,248.00","2,248.00","","-0.53%"
"17-11-2021","2,260.00","2,260.00","2,260.00","2,260.00","","-0.13%"
"16-11-2021","2,263.00","2,263.00","2,263.00","2,263.00","","0.18%"
"15-11-2021","2,259.00","2,259.00","2,259.00","2,259.00","","0.27%"
"12-11-2021","2,253.00","2,253.00","2,253.00","2,253.00","","0.09%"
"11-11-2021","2,251.00","2,251.00","2,251.00","2,251.00","","-0.35%"
"10-11-2021","2,259.00","2,259.00","2,259.00","2,259.00","","-1.09%"
"09-11-2021","2,284.00","2,284.00","2,284.00","2,284.00","","-2.14%"
"08-11-2021","2,334.00","2,334.00","2,334.00","2,334.00","","-3.39%"
"05-11-2021","2,416.00","2,416.00","2,416.00","2,416.00","","-5.74%"
"04-11-2021","2,563.00","2,563.00","2,563.00","2,563.00","","-6.05%"
"03-11-2021","2,728.00","2,728.00","2,728.00","2,728.00","","-6.54%"
"02-11-2021","2,919.00","2,919.00","2,919.00","2,919.00","","-4.04%"
"01-11-2021","3,042.00","3,042.00","3,042.00","3,042.00","","-2.00%"
"29-10-2021","3,104.00","3,104.00","3,104.00","3,104.00","","-2.70%"
"28-10-2021","3,190.00","3,190.00","3,190.00","3,190.00","","-4.61%"
"27-10-2021","3,344.00","3,344.00","3,344.00","3,344.00","","-4.38%"
"26-10-2021","3,497.00","3,497.00","3,497.00","3,497.00","","-1.41%"
"25-10-2021","3,547.00","3,547.00","3,547.00","3,547.00","","-1.03%"
"22-10-2021","3,584.00","3,584.00","3,584.00","3,584.00","","-1.10%"
"21-10-2021","3,624.00","3,624.00","3,624.00","3,624.00","","0.17%"
"20-10-2021","3,618.00","3,618.00","3,618.00","3,618.00","","0.22%"
"19-10-2021","3,610.00","3,610.00","3,610.00","3,610.00","","0.42%"
"18-10-2021","3,595.00","3,595.00","3,595.00","3,595.00","","0.53%"
"15-10-2021","3,576.00","3,576.00","3,576.00","3,576.00","","0.96%"
"14-10-2021","3,542.00","3,542.00","3,542.00","3,542.00","","1.14%"
"13-10-2021","3,502.00","3,502.00","3,502.00","3,502.00","","1.18%"
"12-10-2021","3,461.00","3,461.00","3,461.00","3,461.00","","0.87%"
"11-10-2021","3,431.00","3,431.00","3,431.00","3,431.00","","0.41%"
"08-10-2021","3,417.00","3,417.00","3,417.00","3,417.00","","0.38%"
"07-10-2021","3,404.00","3,404.00","3,404.00","3,404.00","","0.47%"
"06-10-2021","3,388.00","3,388.00","3,388.00","3,388.00","","0.18%"
"05-10-2021","3,382.00","3,382.00","3,382.00","3,382.00","","0.03%"
"04-10-2021","3,381.00","3,381.00","3,381.00","3,381.00","","-0.06%"
"01-10-2021","3,383.00","3,383.00","3,383.00","3,383.00","","0.03%"
"30-09-2021","3,382.00","3,382.00","3,382.00","3,382.00","","0.09%"
"29-09-2021","3,379.00","3,379.00","3,379.00","3,379.00","","0.18%"
"28-09-2021","3,373.00","3,373.00","3,373.00","3,373.00","","0.30%"
"27-09-2021","3,363.00","3,363.00","3,363.00","3,363.00","","0.12%"
"24-09-2021","3,359.00","3,359.00","3,359.00","3,359.00","","0.30%"
"23-09-2021","3,349.00","3,349.00","3,349.00","3,349.00","","0.33%"
"22-09-2021","3,338.00","3,338.00","3,338.00","3,338.00","","0.33%"
"21-09-2021","3,327.00","3,327.00","3,327.00","3,327.00","","0.24%"
"20-09-2021","3,319.00","3,319.00","3,319.00","3,319.00","","0.36%"
"17-09-2021","3,307.00","3,307.00","3,307.00","3,307.00","","0.73%"
"16-09-2021","3,283.00","3,283.00","3,283.00","3,283.00","","1.11%"
"15-09-2021","3,247.00","3,247.00","3,247.00","3,247.00","","1.15%"
"14-09-2021","3,210.00","3,210.00","3,210.00","3,210.00","","0.94%"
"13-09-2021","3,180.00","3,180.00","3,180.00","3,180.00","","0.32%"
"10-09-2021","3,170.00","3,170.00","3,170.00","3,170.00","","-0.28%"
"09-09-2021","3,179.00","3,179.00","3,179.00","3,179.00","","-1.00%"
"08-09-2021","3,211.00","3,211.00","3,211.00","3,211.00","","-1.38%"
"07-09-2021","3,256.00","3,256.00","3,256.00","3,256.00","","-1.12%"
"06-09-2021","3,293.00","3,293.00","3,293.00","3,293.00","","-1.64%"
"03-09-2021","3,348.00","3,348.00","3,348.00","3,348.00","","-1.33%"
"02-09-2021","3,393.00","3,393.00","3,393.00","3,393.00","","-1.19%"
"01-09-2021","3,434.00","3,434.00","3,434.00","3,434.00","","-1.24%"
"31-08-2021","3,477.00","3,477.00","3,477.00","3,477.00","","0.20%"
"27-08-2021","3,470.00","3,470.00","3,470.00","3,470.00","","0.96%"
"26-08-2021","3,437.00","3,437.00","3,437.00","3,437.00","","1.51%"
"25-08-2021","3,386.00","3,386.00","3,386.00","3,386.00","","1.29%"
"24-08-2021","3,343.00","3,343.00","3,343.00","3,343.00","","1.21%"
"23-08-2021","3,303.00","3,303.00","3,303.00","3,303.00","","0.82%"
"20-08-2021","3,276.00","3,276.00","3,276.00","3,276.00","","1.20%"
"19-08-2021","3,237.00","3,237.00","3,237.00","3,237.00","","1.51%"
"18-08-2021","3,189.00","3,189.00","3,189.00","3,189.00","","1.37%"
"17-08-2021","3,146.00","3,146.00","3,146.00","3,146.00","","0.87%"
"16-08-2021","3,119.00","3,119.00","3,119.00","3,119.00","","0.68%"
"13-08-2021","3,098.00","3,098.00","3,098.00","3,098.00","","0.62%"
"12-08-2021","3,079.00","3,079.00","3,079.00","3,079.00","","0.98%"
"11-08-2021","3,049.00","3,049.00","3,049.00","3,049.00","","0.56%"
"10-08-2021","3,032.00","3,032.00","3,032.00","3,032.00","","0.33%"
"09-08-2021","3,022.00","3,022.00","3,022.00","3,022.00","","0.40%"
"06-08-2021","3,010.00","3,010.00","3,010.00","3,010.00","","0.47%"
"05-08-2021","2,996.00","2,996.00","2,996.00","2,996.00","","0.44%"
"04-08-2021","2,983.00","2,983.00","2,983.00","2,983.00","","0.47%"
"03-08-2021","2,969.00","2,969.00","2,969.00","2,969.00","","0.34%"
"02-08-2021","2,959.00","2,959.00","2,959.00","2,959.00","","0.48%"
"30-07-2021","2,945.00","2,945.00","2,945.00","2,945.00","","0.58%"
"29-07-2021","2,928.00","2,928.00","2,928.00","2,928.00","","0.58%"
"28-07-2021","2,911.00","2,911.00","2,911.00","2,911.00","","0.62%"
"27-07-2021","2,893.00","2,893.00","2,893.00","2,893.00","","0.35%"
"26-07-2021","2,883.00","2,883.00","2,883.00","2,883.00","","0.42%"
"23-07-2021","2,871.00","2,871.00","2,871.00","2,871.00","","1.02%"
"22-07-2021","2,842.00","2,842.00","2,842.00","2,842.00","","1.25%"
"21-07-2021","2,807.00","2,807.00","2,807.00","2,807.00","","0.86%"
"20-07-2021","2,783.00","2,783.00","2,783.00","2,783.00","","0.32%"
"19-07-2021","2,774.00","2,774.00","2,774.00","2,774.00","","-0.04%"
"16-07-2021","2,775.00","2,775.00","2,775.00","2,775.00","","-0.86%"
"15-07-2021","2,799.00","2,799.00","2,799.00","2,799.00","","-1.20%"
"14-07-2021","2,833.00","2,833.00","2,833.00","2,833.00","","-1.12%"
"13-07-2021","2,865.00","2,865.00","2,865.00","2,865.00","","-0.59%"
"12-07-2021","2,882.00","2,882.00","2,882.00","2,882.00","","-0.31%"
"09-07-2021","2,891.00","2,891.00","2,891.00","2,891.00","","-0.21%"
"08-07-2021","2,897.00","2,897.00","2,897.00","2,897.00","","-0.41%"
"07-07-2021","2,909.00","2,909.00","2,909.00","2,909.00","","-0.38%"
"06-07-2021","2,920.00","2,920.00","2,920.00","2,920.00","","-0.51%"
"05-07-2021","2,935.00","2,935.00","2,935.00","2,935.00","","0.00%"
"02-07-2021","2,935.00","2,935.00","2,935.00","2,935.00","","-0.14%"
"01-07-2021","2,939.00","2,939.00","2,939.00","2,939.00","","0.31%"
"30-06-2021","2,930.00","2,930.00","2,930.00","2,930.00","","0.31%"
"29-06-2021","2,921.00","2,921.00","2,921.00","2,921.00","","0.76%"
"28-06-2021","2,899.00","2,899.00","2,899.00","2,899.00","","0.76%"
"25-06-2021","2,877.00","2,877.00","2,877.00","2,877.00","","0.45%"
"24-06-2021","2,864.00","2,864.00","2,864.00","2,864.00","","0.42%"
"23-06-2021","2,852.00","2,852.00","2,852.00","2,852.00","","0.42%"
"22-06-2021","2,840.00","2,840.00","2,840.00","2,840.00","","0.53%"
"21-06-2021","2,825.00","2,825.00","2,825.00","2,825.00","","0.82%"
"18-06-2021","2,802.00","2,802.00","2,802.00","2,802.00","","1.74%"
"17-06-2021","2,754.00","2,754.00","2,754.00","2,754.00","","1.51%"
"16-06-2021","2,713.00","2,713.00","2,713.00","2,713.00","","1.72%"
"15-06-2021","2,667.00","2,667.00","2,667.00","2,667.00","","1.64%"
"14-06-2021","2,624.00","2,624.00","2,624.00","2,624.00","","1.23%"
"11-06-2021","2,592.00","2,592.00","2,592.00","2,592.00","","1.57%"
"10-06-2021","2,552.00","2,552.00","2,552.00","2,552.00","","1.75%"
"09-06-2021","2,508.00","2,508.00","2,508.00","2,508.00","","1.17%"
"08-06-2021","2,479.00","2,479.00","2,479.00","2,479.00","","0.73%"
"07-06-2021","2,461.00","2,461.00","2,461.00","2,461.00","","0.49%"
"04-06-2021","2,449.00","2,449.00","2,449.00","2,449.00","","0.33%"
"03-06-2021","2,441.00","2,441.00","2,441.00","2,441.00","","-0.61%"
"02-06-2021","2,456.00","2,456.00","2,456.00","2,456.00","","0.04%"
"01-06-2021","2,455.00","2,455.00","2,455.00","2,455.00","","-1.96%"
"28-05-2021","2,504.00","2,504.00","2,504.00","2,504.00","","-0.63%"
"27-05-2021","2,520.00","2,520.00","2,520.00","2,520.00","","1.12%"
"26-05-2021","2,492.00","2,492.00","2,492.00","2,492.00","","1.71%"
"25-05-2021","2,450.00","2,450.00","2,450.00","2,450.00","","0.91%"
"24-05-2021","2,428.00","2,428.00","2,428.00","2,428.00","","0.83%"
"21-05-2021","2,408.00","2,408.00","2,408.00","2,408.00","","1.43%"
"20-05-2021","2,374.00","2,374.00","2,374.00","2,374.00","","1.28%"
"19-05-2021","2,344.00","2,344.00","2,344.00","2,344.00","","0.86%"
"18-05-2021","2,324.00","2,324.00","2,324.00","2,324.00","","0.61%"
"17-05-2021","2,310.00","2,310.00","2,310.00","2,310.00","","0.57%"
"14-05-2021","2,297.00","2,297.00","2,297.00","2,297.00","","0.61%"
"13-05-2021","2,283.00","2,283.00","2,283.00","2,283.00","","0.62%"
"12-05-2021","2,269.00","2,269.00","2,269.00","2,269.00","","1.07%"
"11-05-2021","2,245.00","2,245.00","2,245.00","2,245.00","","1.31%"
"10-05-2021","2,216.00","2,216.00","2,216.00","2,216.00","","0.91%"
"07-05-2021","2,196.00","2,196.00","2,196.00","2,196.00","","1.67%"
"06-05-2021","2,160.00","2,160.00","2,160.00","2,160.00","","1.17%"
"05-05-2021","2,135.00","2,135.00","2,135.00","2,135.00","","0.23%"
"04-05-2021","2,130.00","2,130.00","2,130.00","2,130.00","","-0.65%"
"30-04-2021","2,144.00","2,144.00","2,144.00","2,144.00","","-0.33%"
"29-04-2021","2,151.00","2,151.00","2,151.00","2,151.00","","0.51%"
"28-04-2021","2,140.00","2,140.00","2,140.00","2,140.00","","0.52%"
"27-04-2021","2,129.00","2,129.00","2,129.00","2,129.00","","1.00%"
"26-04-2021","2,108.00","2,108.00","2,108.00","2,108.00","","1.10%"
"23-04-2021","2,085.00","2,085.00","2,085.00","2,085.00","","2.36%"
"22-04-2021","2,037.00","2,037.00","2,037.00","2,037.00","","3.03%"
"21-04-2021","1,977.00","1,977.00","1,977.00","1,977.00","","2.70%"
"20-04-2021","1,925.00","1,925.00","1,925.00","1,925.00","","2.50%"
"19-04-2021","1,878.00","1,878.00","1,878.00","1,878.00","","1.57%"
"16-04-2021","1,849.00","1,849.00","1,849.00","1,849.00","","2.10%"
"15-04-2021","1,811.00","1,811.00","1,811.00","1,811.00","","1.57%"
"14-04-2021","1,783.00","1,783.00","1,783.00","1,783.00","","0.51%"
"13-04-2021","1,774.00","1,774.00","1,774.00","1,774.00","","0.00%"
"12-04-2021","1,774.00","1,774.00","1,774.00","1,774.00","","-0.34%"
"09-04-2021","1,780.00","1,780.00","1,780.00","1,780.00","","-0.34%"
"08-04-2021","1,786.00","1,786.00","1,786.00","1,786.00","","-0.33%"
"07-04-2021","1,792.00","1,792.00","1,792.00","1,792.00","","-0.94%"
"06-04-2021","1,809.00","1,809.00","1,809.00","1,809.00","","-1.68%"
"01-04-2021","1,840.00","1,840.00","1,840.00","1,840.00","","-1.66%"
"31-03-2021","1,871.00","1,871.00","1,871.00","1,871.00","","-2.35%"
"30-03-2021","1,916.00","1,916.00","1,916.00","1,916.00","","-1.79%"
"29-03-2021","1,951.00","1,951.00","1,951.00","1,951.00","","-1.61%"
"26-03-2021","1,983.00","1,983.00","1,983.00","1,983.00","","-1.88%"
"25-03-2021","2,021.00","2,021.00","2,021.00","2,021.00","","-3.02%"
"24-03-2021","2,084.00","2,084.00","2,084.00","2,084.00","","-1.98%"
"23-03-2021","2,126.00","2,126.00","2,126.00","2,126.00","","-0.33%"
"22-03-2021","2,133.00","2,133.00","2,133.00","2,133.00","","0.52%"
"19-03-2021","2,122.00","2,122.00","2,122.00","2,122.00","","0.38%"
"18-03-2021","2,114.00","2,114.00","2,114.00","2,114.00","","1.10%"
"17-03-2021","2,091.00","2,091.00","2,091.00","2,091.00","","0.58%"
"16-03-2021","2,079.00","2,079.00","2,079.00","2,079.00","","-0.19%"
"15-03-2021","2,083.00","2,083.00","2,083.00","2,083.00","","0.29%"
"12-03-2021","2,077.00","2,077.00","2,077.00","2,077.00","","1.27%"
"11-03-2021","2,051.00","2,051.00","2,051.00","2,051.00","","1.69%"
"10-03-2021","2,017.00","2,017.00","2,017.00","2,017.00","","2.44%"
"09-03-2021","1,969.00","1,969.00","1,969.00","1,969.00","","1.86%"
"08-03-2021","1,933.00","1,933.00","1,933.00","1,933.00","","0.83%"
"05-03-2021","1,917.00","1,917.00","1,917.00","1,917.00","","0.89%"
"04-03-2021","1,900.00","1,900.00","1,900.00","1,900.00","","0.58%"
"03-03-2021","1,889.00","1,889.00","1,889.00","1,889.00","","0.53%"
"02-03-2021","1,879.00","1,879.00","1,879.00","1,879.00","","0.00%"
"01-03-2021","1,879.00","1,879.00","1,879.00","1,879.00","","0.05%"
"26-02-2021","1,878.00","1,878.00","1,878.00","1,878.00","","0.64%"
"25-02-2021","1,866.00","1,866.00","1,866.00","1,866.00","","2.41%"
"24-02-2021","1,822.00","1,822.00","1,822.00","1,822.00","","4.47%"
"23-02-2021","1,744.00","1,744.00","1,744.00","1,744.00","","9.14%"
"22-02-2021","1,598.00","1,598.00","1,598.00","1,598.00","","5.62%"
"19-02-2021","1,513.00","1,513.00","1,513.00","1,513.00","","5.00%"
"18-02-2021","1,441.00","1,441.00","1,441.00","1,441.00","","7.54%"
"17-02-2021","1,340.00","1,340.00","1,340.00","1,340.00","","6.18%"
"16-02-2021","1,262.00","1,262.00","1,262.00","1,262.00","","2.44%"
"15-02-2021","1,232.00","1,232.00","1,232.00","1,232.00","","1.23%"
"12-02-2021","1,217.00","1,217.00","1,217.00","1,217.00","","1.67%"
"11-02-2021","1,197.00","1,197.00","1,197.00","1,197.00","","1.87%"
"10-02-2021","1,175.00","1,175.00","1,175.00","1,175.00","","1.64%"
"09-02-2021","1,156.00","1,156.00","1,156.00","1,156.00","","0.61%"
"08-02-2021","1,149.00","1,149.00","1,149.00","1,149.00","","0.44%"
"05-02-2021","1,144.00","1,144.00","1,144.00","1,144.00","","0.44%"
"04-02-2021","1,139.00","1,139.00","1,139.00","1,139.00","","-0.18%"
"03-02-2021","1,141.00","1,141.00","1,141.00","1,141.00","","-0.70%"
"02-02-2021","1,149.00","1,149.00","1,149.00","1,149.00","","-1.12%"
"01-02-2021","1,162.00","1,162.00","1,162.00","1,162.00","","-0.26%"
"29-01-2021","1,165.00","1,165.00","1,165.00","1,165.00","","-0.09%"
"28-01-2021","1,166.00","1,166.00","1,166.00","1,166.00","","0.26%"
"27-01-2021","1,163.00","1,163.00","1,163.00","1,163.00","","0.43%"
"26-01-2021","1,158.00","1,158.00","1,158.00","1,158.00","","0.52%"
"25-01-2021","1,152.00","1,152.00","1,152.00","1,152.00","","0.88%"
"22-01-2021","1,142.00","1,142.00","1,142.00","1,142.00","","0.79%"
"21-01-2021","1,133.00","1,133.00","1,133.00","1,133.00","","1.25%"
"20-01-2021","1,119.00","1,119.00","1,119.00","1,119.00","","1.36%"
"19-01-2021","1,104.00","1,104.00","1,104.00","1,104.00","","0.73%"
"18-01-2021","1,096.00","1,096.00","1,096.00","1,096.00","","0.92%"
"15-01-2021","1,086.00","1,086.00","1,086.00","1,086.00","","0.56%"
"14-01-2021","1,080.00","1,080.00","1,080.00","1,080.00","","1.22%"
"13-01-2021","1,067.00","1,067.00","1,067.00","1,067.00","","1.14%"
"12-01-2021","1,055.00","1,055.00","1,055.00","1,055.00","","1.54%"
"11-01-2021","1,039.00","1,039.00","1,039.00","1,039.00","","0.97%"
"08-01-2021","1,029.00","1,029.00","1,029.00","1,029.00","","0.59%"
"07-01-2021","1,023.00","1,023.00","1,023.00","1,023.00","","0.10%"
"06-01-2021","1,022.00","1,022.00","1,022.00","1,022.00","","0.00%"
"05-01-2021","1,022.00","1,022.00","1,022.00","1,022.00","","-0.58%"
"04-01-2021","1,028.00","1,028.00","1,028.00","1,028.00","","-1.06%"
"24-12-2020","1,039.00","1,039.00","1,039.00","1,039.00","","-0.76%"
"23-12-2020","1,047.00","1,047.00","1,047.00","1,047.00","","-0.10%"
"22-12-2020","1,048.00","1,048.00","1,048.00","1,048.00","","-0.57%"
"21-12-2020","1,054.00","1,054.00","1,054.00","1,054.00","","-0.28%"
"18-12-2020","1,057.00","1,057.00","1,057.00","1,057.00","","0.00%"
"17-12-2020","1,057.00","1,057.00","1,057.00","1,057.00","","0.28%"
"16-12-2020","1,054.00","1,054.00","1,054.00","1,054.00","","0.76%"
"15-12-2020","1,046.00","1,046.00","1,046.00","1,046.00","","0.77%"
"14-12-2020","1,038.00","1,038.00","1,038.00","1,038.00","","0.68%"
"11-12-2020","1,031.00","1,031.00","1,031.00","1,031.00","","0.78%"
"10-12-2020","1,023.00","1,023.00","1,023.00","1,023.00","","0.59%"
"09-12-2020","1,017.00","1,017.00","1,017.00","1,017.00","","0.49%"
"08-12-2020","1,012.00","1,012.00","1,012.00","1,012.00","","0.10%"
"07-12-2020","1,011.00","1,011.00","1,011.00","1,011.00","","0.00%"
"04-12-2020","1,011.00","1,011.00","1,011.00","1,011.00","","-0.39%"
"03-12-2020","1,015.00","1,015.00","1,015.00","1,015.00","","-0.39%"
"02-12-2020","1,019.00","1,019.00","1,019.00","1,019.00","","-0.10%"
"01-12-2020","1,020.00","1,020.00","1,020.00","1,020.00","","-0.20%"
"30-11-2020","1,022.00","1,022.00","1,022.00","1,022.00","","0.39%"
"27-11-2020","1,018.00","1,018.00","1,018.00","1,018.00","","0.69%"
"26-11-2020","1,011.00","1,011.00","1,011.00","1,011.00","","1.61%"
"25-11-2020","995.00","995.00","995.00","995.00","","2.26%"
"24-11-2020","973.00","973.00","973.00","973.00","","2.21%"
"23-11-2020","952.00","952.00","952.00","952.00","","2.37%"
"20-11-2020","930.00","930.00","930.00","930.00","","1.64%"
"19-11-2020","915.00","915.00","915.00","915.00","","1.67%"
"18-11-2020","900.00","900.00","900.00","900.00","","1.35%"
"17-11-2020","888.00","888.00","888.00","888.00","","0.45%"
"16-11-2020","884.00","884.00","884.00","884.00","","0.00%"
"13-11-2020","884.00","884.00","884.00","884.00","","0.00%"
"12-11-2020","884.00","884.00","884.00","884.00","","0.23%"
"11-11-2020","882.00","882.00","882.00","882.00","","-0.68%"
"10-11-2020","888.00","888.00","888.00","888.00","","-0.56%"
"09-11-2020","893.00","893.00","893.00","893.00","","-0.89%"
"06-11-2020","901.00","901.00","901.00","901.00","","-1.21%"
"05-11-2020","912.00","912.00","912.00","912.00","","-1.08%"
"04-11-2020","922.00","922.00","922.00","922.00","","-1.07%"
"03-11-2020","932.00","932.00","932.00","932.00","","-1.17%"
"02-11-2020","943.00","943.00","943.00","943.00","","-0.63%"
"30-10-2020","949.00","949.00","949.00","949.00","","-0.94%"
"29-10-2020","958.00","958.00","958.00","958.00","","-0.42%"
"28-10-2020","962.00","962.00","962.00","962.00","","-0.62%"
"27-10-2020","968.00","968.00","968.00","968.00","","-0.41%"
