Date,Price,Open,High,Low,Vol.,Change %
06/23/2021,3418.0,3418.0,3418.0,3418.0,,-0.41%
06/24/2021,3515.0,3515.0,3515.0,3515.0,,2.84%
06/25/2021,3642.0,3642.0,3642.0,3642.0,,3.61%
06/28/2021,3827.0,3827.0,3827.0,3827.0,,5.08%
06/29/2021,4010.0,4010.0,4010.0,4010.0,,4.78%
06/30/2021,4119.0,4119.0,4119.0,4119.0,,2.72%
07/01/2021,4237.0,4237.0,4237.0,4237.0,,2.86%
07/02/2021,4269.0,4269.0,4269.0,4269.0,,0.76%
07/05/2021,4241.0,4241.0,4241.0,4241.0,,-0.66%
07/06/2021,4160.0,4160.0,4160.0,4160.0,,-1.91%
07/07/2021,4150.0,4150.0,4150.0,4150.0,,-0.24%
07/08/2021,4128.0,4128.0,4128.0,4128.0,,-0.53%
07/09/2021,4101.0,4101.0,4101.0,4101.0,,-0.65%
07/12/2021,4070.0,4070.0,4070.0,4070.0,,-0.76%
07/13/2021,3970.0,3970.0,3970.0,3970.0,,-2.46%
07/14/2021,3848.0,3848.0,3848.0,3848.0,,-3.07%
07/15/2021,3708.0,3708.0,3708.0,3708.0,,-3.64%
07/16/2021,3635.0,3635.0,3635.0,3635.0,,-1.97%
07/19/2021,3623.0,3623.0,3623.0,3623.0,,-0.33%
07/20/2021,3600.0,3600.0,3600.0,3600.0,,-0.63%
07/21/2021,3577.0,3577.0,3577.0,3577.0,,-0.64%
07/22/2021,3560.0,3560.0,3560.0,3560.0,,-0.48%
07/23/2021,3528.0,3528.0,3528.0,3528.0,,-0.90%
07/26/2021,3513.0,3513.0,3513.0,3513.0,,-0.43%
07/27/2021,3467.0,3467.0,3467.0,3467.0,,-1.31%
07/28/2021,3404.0,3404.0,3404.0,3404.0,,-1.82%
07/29/2021,3342.0,3342.0,3342.0,3342.0,,-1.82%
07/30/2021,3304.0,3304.0,3304.0,3304.0,,-1.14%
08/02/2021,3290.0,3290.0,3290.0,3290.0,,-0.42%
08/03/2021,3307.0,3307.0,3307.0,3307.0,,0.52%
08/04/2021,3358.0,3358.0,3358.0,3358.0,,1.54%
08/05/2021,3418.0,3418.0,3418.0,3418.0,,1.79%
08/06/2021,3449.0,3449.0,3449.0,3449.0,,0.91%
08/09/2021,3458.0,3458.0,3458.0,3458.0,,0.26%
08/10/2021,3476.0,3476.0,3476.0,3476.0,,0.52%
08/11/2021,3516.0,3516.0,3516.0,3516.0,,1.15%
08/12/2021,3550.0,3550.0,3550.0,3550.0,,0.97%
08/13/2021,3566.0,3566.0,3566.0,3566.0,,0.45%
08/16/2021,3584.0,3584.0,3584.0,3584.0,,0.50%
08/17/2021,3617.0,3617.0,3617.0,3617.0,,0.92%
08/18/2021,3707.0,3707.0,3707.0,3707.0,,2.49%
08/19/2021,3754.0,3754.0,3754.0,3754.0,,1.27%
08/20/2021,3785.0,3785.0,3785.0,3785.0,,0.83%
08/23/2021,3809.0,3809.0,3809.0,3809.0,,0.63%
08/24/2021,3846.0,3846.0,3846.0,3846.0,,0.97%
08/25/2021,3885.0,3885.0,3885.0,3885.0,,1.01%
08/26/2021,3911.0,3911.0,3911.0,3911.0,,0.67%
08/27/2021,3874.0,3874.0,3874.0,3874.0,,-0.95%
08/31/2021,3781.0,3781.0,3781.0,3781.0,,-2.40%
09/01/2021,3706.0,3706.0,3706.0,3706.0,,-1.98%
09/02/2021,3649.0,3649.0,3649.0,3649.0,,-1.54%
09/03/2021,3605.0,3605.0,3605.0,3605.0,,-1.21%
09/06/2021,3544.0,3544.0,3544.0,3544.0,,-1.69%
09/07/2021,3496.0,3496.0,3496.0,3496.0,,-1.35%
09/08/2021,3473.0,3473.0,3473.0,3473.0,,-0.66%
09/09/2021,3510.0,3510.0,3510.0,3510.0,,1.07%
09/10/2021,3595.0,3595.0,3595.0,3595.0,,2.42%
09/13/2021,3694.0,3694.0,3694.0,3694.0,,2.75%
09/14/2021,3756.0,3756.0,3756.0,3756.0,,1.68%
