Date,Price,Open,High,Low,Vol.,Change %
05/22/2023,2065.0,2065.0,2065.0,2065.0,,-1.90%
05/23/2023,2040.0,2040.0,2040.0,2040.0,,-1.21%
05/24/2023,1930.0,1930.0,1930.0,1930.0,,-5.39%
05/25/2023,1758.0,1758.0,1758.0,1758.0,,-8.91%
05/26/2023,1683.0,1683.0,1683.0,1683.0,,-4.27%
05/30/2023,1594.0,1594.0,1594.0,1594.0,,-5.29%
05/31/2023,1218.0,1218.0,1218.0,1218.0,,-23.59%
06/01/2023,1144.0,1144.0,1144.0,1144.0,,-6.08%
06/02/2023,1116.0,1116.0,1116.0,1116.0,,-2.45%
06/05/2023,1178.0,1178.0,1178.0,1178.0,,5.56%
06/06/2023,1383.0,1383.0,1383.0,1383.0,,17.40%
06/07/2023,1387.0,1387.0,1387.0,1387.0,,0.29%
06/08/2023,1460.0,1460.0,1460.0,1460.0,,5.26%
06/09/2023,1514.0,1514.0,1514.0,1514.0,,3.70%
06/12/2023,1532.0,1532.0,1532.0,1532.0,,1.19%
06/13/2023,1587.0,1587.0,1587.0,1587.0,,3.59%
06/14/2023,1580.0,1580.0,1580.0,1580.0,,-0.44%
06/15/2023,1599.0,1599.0,1599.0,1599.0,,1.20%
06/16/2023,1528.0,1528.0,1528.0,1528.0,,-4.44%
06/19/2023,1492.0,1492.0,1492.0,1492.0,,-2.36%
06/20/2023,1540.0,1540.0,1540.0,1540.0,,3.22%
06/21/2023,1730.0,1730.0,1730.0,1730.0,,12.34%
06/22/2023,1991.0,1991.0,1991.0,1991.0,,15.09%
06/23/2023,2080.0,2080.0,2080.0,2080.0,,4.47%
06/26/2023,2075.0,2075.0,2075.0,2075.0,,-0.24%
06/27/2023,1937.0,1937.0,1937.0,1937.0,,-6.65%
06/28/2023,1822.0,1822.0,1822.0,1822.0,,-5.94%
06/29/2023,1759.0,1759.0,1759.0,1759.0,,-3.46%
06/30/2023,1704.0,1704.0,1704.0,1704.0,,-3.13%
07/03/2023,1651.0,1651.0,1651.0,1651.0,,-3.11%
07/04/2023,1601.0,1601.0,1601.0,1601.0,,-3.03%
07/05/2023,1475.0,1475.0,1475.0,1475.0,,-7.87%
07/06/2023,1479.0,1479.0,1479.0,1479.0,,0.27%
07/07/2023,1522.0,1522.0,1522.0,1522.0,,2.91%
07/10/2023,1555.0,1555.0,1555.0,1555.0,,2.17%
07/11/2023,1550.0,1550.0,1550.0,1550.0,,-0.32%
07/12/2023,1665.0,1665.0,1665.0,1665.0,,7.42%
07/13/2023,1691.0,1691.0,1691.0,1691.0,,1.56%
07/14/2023,1655.0,1655.0,1655.0,1655.0,,-2.13%
07/17/2023,1614.0,1614.0,1614.0,1614.0,,-2.48%
07/18/2023,1529.0,1529.0,1529.0,1529.0,,-5.27%
07/19/2023,1468.0,1468.0,1468.0,1468.0,,-3.99%
07/20/2023,1421.0,1421.0,1421.0,1421.0,,-3.20%
07/21/2023,1442.0,1442.0,1442.0,1442.0,,1.48%
07/24/2023,1422.0,1422.0,1422.0,1422.0,,-1.39%
07/25/2023,1424.0,1424.0,1424.0,1424.0,,0.14%
07/26/2023,1734.0,1734.0,1734.0,1734.0,,21.77%
07/27/2023,1801.0,1801.0,1801.0,1801.0,,3.86%
07/28/2023,1830.0,1830.0,1830.0,1830.0,,1.61%
07/31/2023,1873.0,1873.0,1873.0,1873.0,,2.35%
08/01/2023,1920.0,1920.0,1920.0,1920.0,,2.51%
08/02/2023,1808.0,1808.0,1808.0,1808.0,,-5.83%
08/03/2023,1803.0,1803.0,1803.0,1803.0,,-0.28%
08/04/2023,1818.0,1818.0,1818.0,1818.0,,0.83%
08/07/2023,1832.0,1832.0,1832.0,1832.0,,0.77%
08/08/2023,1783.0,1783.0,1783.0,1783.0,,-2.67%
08/09/2023,1752.0,1752.0,1752.0,1752.0,,-1.74%
08/10/2023,1674.0,1674.0,1674.0,1674.0,,-4.45%
08/11/2023,1592.0,1592.0,1592.0,1592.0,,-4.90%
08/14/2023,1570.0,1570.0,1570.0,1570.0,,-1.38%
08/15/2023,1597.0,1597.0,1597.0,1597.0,,1.72%
08/16/2023,1701.0,1701.0,1701.0,1701.0,,6.51%
08/17/2023,1665.0,1665.0,1665.0,1665.0,,-2.12%
08/18/2023,1598.0,1598.0,1598.0,1598.0,,-4.02%
08/21/2023,1538.0,1538.0,1538.0,1538.0,,-3.75%
08/22/2023,1461.0,1461.0,1461.0,1461.0,,-5.01%
08/23/2023,1364.0,1364.0,1364.0,1364.0,,-6.64%
08/24/2023,1259.0,1259.0,1259.0,1259.0,,-7.70%
08/25/2023,1174.0,1174.0,1174.0,1174.0,,-6.75%
08/29/2023,1205.0,1205.0,1205.0,1205.0,,2.64%
08/30/2023,1123.0,1123.0,1123.0,1123.0,,-6.80%
08/31/2023,1094.0,1094.0,1094.0,1094.0,,-2.58%
09/01/2023,1032.0,1032.0,1032.0,1032.0,,-5.67%
09/04/2023,1072.0,1072.0,1072.0,1072.0,,3.88%
09/05/2023,997.0,997.0,997.0,997.0,,-7.00%
09/06/2023,1034.0,1034.0,1034.0,1034.0,,3.71%
09/07/2023,1189.0,1189.0,1189.0,1189.0,,14.99%
09/08/2023,1289.0,1289.0,1289.0,1289.0,,8.41%
09/11/2023,1324.0,1324.0,1324.0,1324.0,,2.72%
09/12/2023,1330.0,1330.0,1330.0,1330.0,,0.45%
09/13/2023,1416.0,1416.0,1416.0,1416.0,,6.47%
09/14/2023,1512.0,1512.0,1512.0,1512.0,,6.78%
09/15/2023,1602.0,1602.0,1602.0,1602.0,,5.95%
09/18/2023,1749.0,1749.0,1749.0,1749.0,,9.18%
09/19/2023,1942.0,1942.0,1942.0,1942.0,,11.03%
09/20/2023,2067.0,2067.0,2067.0,2067.0,,6.44%
09/21/2023,2007.0,2007.0,2007.0,2007.0,,-2.90%
09/22/2023,2083.0,2083.0,2083.0,2083.0,,3.79%
09/25/2023,2148.0,2148.0,2148.0,2148.0,,3.12%
09/26/2023,2394.0,2394.0,2394.0,2394.0,,11.45%
09/27/2023,2576.0,2576.0,2576.0,2576.0,,7.60%
09/28/2023,2493.0,2493.0,2493.0,2493.0,,-3.22%
09/29/2023,2474.0,2474.0,2474.0,2474.0,,-0.76%
10/02/2023,2610.0,2610.0,2610.0,2610.0,,5.50%
10/03/2023,2773.0,2773.0,2773.0,2773.0,,6.25%
10/04/2023,2801.0,2801.0,2801.0,2801.0,,1.01%
10/05/2023,2982.0,2982.0,2982.0,2982.0,,6.46%
10/06/2023,3309.0,3309.0,3309.0,3309.0,,10.97%
10/09/2023,3485.0,3485.0,3485.0,3485.0,,5.32%
10/10/2023,3421.0,3421.0,3421.0,3421.0,,-1.84%
10/11/2023,3304.0,3304.0,3304.0,3304.0,,-3.42%
10/12/2023,3278.0,3278.0,3278.0,3278.0,,-0.79%
10/13/2023,3327.0,3327.0,3327.0,3327.0,,1.49%
10/16/2023,3418.0,3418.0,3418.0,3418.0,,2.74%
10/17/2023,3659.0,3659.0,3659.0,3659.0,,7.05%
10/18/2023,3749.0,3749.0,3749.0,3749.0,,2.46%
10/19/2023,3633.0,3633.0,3633.0,3633.0,,-3.09%
10/20/2023,3556.0,3556.0,3556.0,3556.0,,-2.12%
10/23/2023,3473.0,3473.0,3473.0,3473.0,,-2.33%
10/24/2023,3276.0,3276.0,3276.0,3276.0,,-5.67%
10/25/2023,2940.0,2940.0,2940.0,2940.0,,-10.26%
10/26/2023,2465.0,2465.0,2465.0,2465.0,,-16.16%
10/27/2023,2226.0,2226.0,2226.0,2226.0,,-9.70%
10/30/2023,2091.0,2091.0,2091.0,2091.0,,-6.06%
10/31/2023,2020.0,2020.0,2020.0,2020.0,,-3.40%
11/01/2023,1899.0,1899.0,1899.0,1899.0,,-5.99%
11/02/2023,1883.0,1883.0,1883.0,1883.0,,-0.84%
11/03/2023,2133.0,2133.0,2133.0,2133.0,,13.28%
11/06/2023,2319.0,2319.0,2319.0,2319.0,,8.72%
11/07/2023,2427.0,2427.0,2427.0,2427.0,,4.66%
11/08/2023,2318.0,2318.0,2318.0,2318.0,,-4.49%
11/09/2023,2486.0,2486.0,2486.0,2486.0,,7.25%
11/10/2023,2589.0,2589.0,2589.0,2589.0,,4.14%
11/13/2023,2607.0,2607.0,2607.0,2607.0,,0.70%
11/14/2023,2574.0,2574.0,2574.0,2574.0,,-1.27%
11/15/2023,2574.0,2574.0,2574.0,2574.0,,0.00%
11/16/2023,2664.0,2664.0,2664.0,2664.0,,3.50%
11/17/2023,2763.0,2763.0,2763.0,2763.0,,3.72%
11/20/2023,2707.0,2707.0,2707.0,2707.0,,-2.03%
11/21/2023,2586.0,2586.0,2586.0,2586.0,,-4.47%
11/22/2023,2415.0,2415.0,2415.0,2415.0,,-6.61%
11/23/2023,2679.0,2679.0,2679.0,2679.0,,10.93%
11/24/2023,3385.0,3385.0,3385.0,3385.0,,26.35%
11/27/2023,3819.0,3819.0,3819.0,3819.0,,12.82%
11/28/2023,4179.0,4179.0,4179.0,4179.0,,9.43%
11/29/2023,5040.0,5040.0,5040.0,5040.0,,20.60%
11/30/2023,5629.0,5629.0,5629.0,5629.0,,11.69%
12/01/2023,6237.0,6237.0,6237.0,6237.0,,10.80%
12/04/2023,6582.0,6582.0,6582.0,6582.0,,5.53%
12/05/2023,5946.0,5946.0,5946.0,5946.0,,-9.66%
12/06/2023,5161.0,5161.0,5161.0,5161.0,,-13.20%
12/07/2023,4203.0,4203.0,4203.0,4203.0,,-18.56%
12/08/2023,4259.0,4259.0,4259.0,4259.0,,1.33%
12/11/2023,4398.0,4398.0,4398.0,4398.0,,3.26%
12/12/2023,4592.0,4592.0,4592.0,4592.0,,4.41%
12/13/2023,4306.0,4306.0,4306.0,4306.0,,-6.23%
12/14/2023,4276.0,4276.0,4276.0,4276.0,,-0.70%
12/15/2023,4113.0,4113.0,4113.0,4113.0,,-3.81%
12/18/2023,3936.0,3936.0,3936.0,3936.0,,-4.30%
12/19/2023,3730.0,3730.0,3730.0,3730.0,,-5.23%
12/20/2023,3530.0,3530.0,3530.0,3530.0,,-5.36%
12/21/2023,3361.0,3361.0,3361.0,3361.0,,-4.79%
12/22/2023,3398.0,3398.0,3398.0,3398.0,,1.10%
01/02/2024,3484.0,3484.0,3484.0,3484.0,,2.53%
01/03/2024,3569.0,3569.0,3569.0,3569.0,,2.44%
01/04/2024,3651.0,3651.0,3651.0,3651.0,,2.30%
01/05/2024,3798.0,3798.0,3798.0,3798.0,,4.03%
01/08/2024,3599.0,3599.0,3599.0,3599.0,,-5.24%
01/09/2024,3249.0,3249.0,3249.0,3249.0,,-9.72%
01/10/2024,2696.0,2696.0,2696.0,2696.0,,-17.02%
01/11/2024,2424.0,2424.0,2424.0,2424.0,,-10.09%
01/12/2024,2172.0,2172.0,2172.0,2172.0,,-10.40%
01/15/2024,1880.0,1880.0,1880.0,1880.0,,-13.44%
01/16/2024,1779.0,1779.0,1779.0,1779.0,,-5.37%
01/17/2024,1733.0,1733.0,1733.0,1733.0,,-2.59%
01/18/2024,1853.0,1853.0,1853.0,1853.0,,6.92%
01/19/2024,2244.0,2244.0,2244.0,2244.0,,21.10%
01/22/2024,2272.0,2272.0,2272.0,2272.0,,1.25%
01/23/2024,2099.0,2099.0,2099.0,2099.0,,-7.61%
01/24/2024,2145.0,2145.0,2145.0,2145.0,,2.19%
01/25/2024,2086.0,2086.0,2086.0,2086.0,,-2.75%
01/26/2024,2135.0,2135.0,2135.0,2135.0,,2.35%
01/29/2024,1970.0,1970.0,1970.0,1970.0,,-7.73%
01/30/2024,1824.0,1824.0,1824.0,1824.0,,-7.41%
01/31/2024,1891.0,1891.0,1891.0,1891.0,,3.67%
02/01/2024,1924.0,1924.0,1924.0,1924.0,,1.75%
02/02/2024,2030.0,2030.0,2030.0,2030.0,,5.51%
02/05/2024,2142.0,2142.0,2142.0,2142.0,,5.52%
02/06/2024,2371.0,2371.0,2371.0,2371.0,,10.69%
02/07/2024,2263.0,2263.0,2263.0,2263.0,,-4.56%
02/08/2024,2196.0,2196.0,2196.0,2196.0,,-2.96%
02/09/2024,2381.0,2381.0,2381.0,2381.0,,8.42%
02/12/2024,2453.0,2453.0,2453.0,2453.0,,3.02%
02/13/2024,2476.0,2476.0,2476.0,2476.0,,0.94%
02/14/2024,2436.0,2436.0,2436.0,2436.0,,-1.62%
02/15/2024,2394.0,2394.0,2394.0,2394.0,,-1.72%
02/16/2024,2448.0,2448.0,2448.0,2448.0,,2.26%
02/19/2024,2457.0,2457.0,2457.0,2457.0,,0.37%
02/20/2024,2409.0,2409.0,2409.0,2409.0,,-1.95%
02/21/2024,2543.0,2543.0,2543.0,2543.0,,5.56%
02/22/2024,2790.0,2790.0,2790.0,2790.0,,9.71%
02/23/2024,3145.0,3145.0,3145.0,3145.0,,12.72%
02/26/2024,3163.0,3163.0,3163.0,3163.0,,0.57%
02/27/2024,3224.0,3224.0,3224.0,3224.0,,1.93%
02/28/2024,3596.0,3596.0,3596.0,3596.0,,11.54%
02/29/2024,3743.0,3743.0,3743.0,3743.0,,4.09%
03/01/2024,3977.0,3977.0,3977.0,3977.0,,6.25%
03/04/2024,4205.0,4205.0,4205.0,4205.0,,5.73%
03/05/2024,4148.0,4148.0,4148.0,4148.0,,-1.36%
03/06/2024,3769.0,3769.0,3769.0,3769.0,,-9.14%
03/07/2024,3979.0,3979.0,3979.0,3979.0,,5.57%
03/08/2024,4245.0,4245.0,4245.0,4245.0,,6.69%
03/11/2024,4314.0,4314.0,4314.0,4314.0,,1.63%
03/12/2024,4092.0,4092.0,4092.0,4092.0,,-5.15%
03/13/2024,4189.0,4189.0,4189.0,4189.0,,2.37%
03/14/2024,4042.0,4042.0,4042.0,4042.0,,-3.51%
03/15/2024,4019.0,4019.0,4019.0,4019.0,,-0.57%
03/18/2024,4089.0,4089.0,4089.0,4089.0,,1.74%
03/19/2024,3990.0,3990.0,3990.0,3990.0,,-2.42%
03/20/2024,3690.0,3690.0,3690.0,3690.0,,-7.52%
03/21/2024,3588.0,3588.0,3588.0,3588.0,,-2.76%
03/22/2024,3482.0,3482.0,3482.0,3482.0,,-2.95%
03/25/2024,3295.0,3295.0,3295.0,3295.0,,-5.37%
03/26/2024,2964.0,2964.0,2964.0,2964.0,,-10.05%
03/27/2024,2638.0,2638.0,2638.0,2638.0,,-11.00%
03/28/2024,2637.0,2637.0,2637.0,2637.0,,-0.04%
04/02/2024,2394.0,2394.0,2394.0,2394.0,,-9.22%
04/03/2024,2437.0,2437.0,2437.0,2437.0,,1.80%
04/04/2024,2354.0,2354.0,2354.0,2354.0,,-3.41%
04/05/2024,2274.0,2274.0,2274.0,2274.0,,-3.40%
04/08/2024,2198.0,2198.0,2198.0,2198.0,,-3.34%
04/09/2024,2153.0,2153.0,2153.0,2153.0,,-2.05%
04/10/2024,2202.0,2202.0,2202.0,2202.0,,2.28%
04/11/2024,2475.0,2475.0,2475.0,2475.0,,12.40%
04/12/2024,2552.0,2552.0,2552.0,2552.0,,3.11%
04/15/2024,2529.0,2529.0,2529.0,2529.0,,-0.90%
04/16/2024,2631.0,2631.0,2631.0,2631.0,,4.03%
04/17/2024,2760.0,2760.0,2760.0,2760.0,,4.90%
04/18/2024,2845.0,2845.0,2845.0,2845.0,,3.08%
04/19/2024,2839.0,2839.0,2839.0,2839.0,,-0.21%
04/22/2024,2702.0,2702.0,2702.0,2702.0,,-4.83%
04/23/2024,2458.0,2458.0,2458.0,2458.0,,-9.03%
04/24/2024,2345.0,2345.0,2345.0,2345.0,,-4.60%
04/25/2024,2230.0,2230.0,2230.0,2230.0,,-4.90%
04/26/2024,2172.0,2172.0,2172.0,2172.0,,-2.60%
04/29/2024,2080.0,2080.0,2080.0,2080.0,,-4.24%
04/30/2024,2100.0,2100.0,2100.0,2100.0,,0.96%
05/01/2024,2116.0,2116.0,2116.0,2116.0,,0.76%
05/02/2024,2372.0,2372.0,2372.0,2372.0,,12.10%
05/03/2024,2673.0,2673.0,2673.0,2673.0,,12.69%
05/07/2024,3239.0,3239.0,3239.0,3239.0,,21.17%
05/08/2024,3541.0,3541.0,3541.0,3541.0,,9.32%
05/09/2024,3405.0,3405.0,3405.0,3405.0,,-3.84%
05/10/2024,3292.0,3292.0,3292.0,3292.0,,-3.32%
05/13/2024,3108.0,3108.0,3108.0,3108.0,,-5.59%
05/14/2024,2931.0,2931.0,2931.0,2931.0,,-5.69%
05/15/2024,2699.0,2699.0,2699.0,2699.0,,-7.92%
05/16/2024,2558.0,2558.0,2558.0,2558.0,,-5.22%
05/17/2024,2675.0,2675.0,2675.0,2675.0,,4.57%
05/20/2024,2708.0,2708.0,2708.0,2708.0,,1.23%
05/21/2024,2655.0,2655.0,2655.0,2655.0,,-1.96%
05/22/2024,2584.0,2584.0,2584.0,2584.0,,-2.67%
05/23/2024,2584.0,2584.0,2584.0,2584.0,,0.00%
05/24/2024,2613.0,2613.0,2613.0,2613.0,,1.12%
05/28/2024,2608.0,2608.0,2608.0,2608.0,,-0.19%
05/29/2024,2674.0,2674.0,2674.0,2674.0,,2.53%
05/30/2024,2750.0,2750.0,2750.0,2750.0,,2.84%
05/31/2024,2820.0,2820.0,2820.0,2820.0,,2.55%
06/03/2024,2816.0,2816.0,2816.0,2816.0,,-0.14%
06/04/2024,2839.0,2839.0,2839.0,2839.0,,0.82%
06/05/2024,2945.0,2945.0,2945.0,2945.0,,3.73%
06/06/2024,2977.0,2977.0,2977.0,2977.0,,1.09%
06/07/2024,2998.0,2998.0,2998.0,2998.0,,0.71%
06/10/2024,2985.0,2985.0,2985.0,2985.0,,-0.43%
06/11/2024,2784.0,2784.0,2784.0,2784.0,,-6.73%
06/12/2024,2726.0,2726.0,2726.0,2726.0,,-2.08%
06/13/2024,2985.0,2985.0,2985.0,2985.0,,9.50%
06/14/2024,2957.0,2957.0,2957.0,2957.0,,-0.94%
06/17/2024,2938.0,2938.0,2938.0,2938.0,,-0.64%
06/18/2024,2966.0,2966.0,2966.0,2966.0,,0.95%
06/19/2024,2927.0,2927.0,2927.0,2927.0,,-1.31%
06/20/2024,3079.0,3079.0,3079.0,3079.0,,5.19%
06/21/2024,3142.0,3142.0,3142.0,3142.0,,2.05%
06/24/2024,3093.0,3093.0,3093.0,3093.0,,-1.56%
06/25/2024,2990.0,2990.0,2990.0,2990.0,,-3.33%
06/26/2024,3145.0,3145.0,3145.0,3145.0,,5.18%
06/27/2024,3371.0,3371.0,3371.0,3371.0,,7.19%
06/28/2024,3443.0,3443.0,3443.0,3443.0,,2.14%
07/01/2024,3791.0,3791.0,3791.0,3791.0,,10.11%
07/02/2024,3888.0,3888.0,3888.0,3888.0,,2.56%
07/03/2024,3580.0,3580.0,3580.0,3580.0,,-7.92%
07/04/2024,3486.0,3486.0,3486.0,3486.0,,-2.63%
07/05/2024,3339.0,3339.0,3339.0,3339.0,,-4.22%
07/08/2024,3276.0,3276.0,3276.0,3276.0,,-1.89%
07/09/2024,3119.0,3119.0,3119.0,3119.0,,-4.79%
07/10/2024,3215.0,3215.0,3215.0,3215.0,,3.08%
07/11/2024,3183.0,3183.0,3183.0,3183.0,,-1.00%
07/12/2024,3296.0,3296.0,3296.0,3296.0,,3.55%
07/15/2024,3263.0,3263.0,3263.0,3263.0,,-1.00%
07/16/2024,3099.0,3099.0,3099.0,3099.0,,-5.03%
07/17/2024,2940.0,2940.0,2940.0,2940.0,,-5.13%
07/18/2024,3007.0,3007.0,3007.0,3007.0,,2.28%
07/19/2024,2973.0,2973.0,2973.0,2973.0,,-1.13%
07/22/2024,2957.0,2957.0,2957.0,2957.0,,-0.54%
07/23/2024,2854.0,2854.0,2854.0,2854.0,,-3.48%
07/24/2024,2803.0,2803.0,2803.0,2803.0,,-1.79%
07/25/2024,2696.0,2696.0,2696.0,2696.0,,-3.82%
07/26/2024,2614.0,2614.0,2614.0,2614.0,,-3.04%
07/29/2024,2582.0,2582.0,2582.0,2582.0,,-1.22%
07/30/2024,2499.0,2499.0,2499.0,2499.0,,-3.21%
07/31/2024,2377.0,2377.0,2377.0,2377.0,,-4.88%
08/01/2024,2289.0,2289.0,2289.0,2289.0,,-3.70%
08/02/2024,2327.0,2327.0,2327.0,2327.0,,1.66%
08/05/2024,2351.0,2351.0,2351.0,2351.0,,1.03%
08/06/2024,2402.0,2402.0,2402.0,2402.0,,2.17%
08/07/2024,2473.0,2473.0,2473.0,2473.0,,2.96%
08/08/2024,2459.0,2459.0,2459.0,2459.0,,-0.57%
08/09/2024,2437.0,2437.0,2437.0,2437.0,,-0.89%
08/12/2024,2413.0,2413.0,2413.0,2413.0,,-0.98%
08/13/2024,2477.0,2477.0,2477.0,2477.0,,2.65%
08/14/2024,2650.0,2650.0,2650.0,2650.0,,6.98%
08/15/2024,2542.0,2542.0,2542.0,2542.0,,-4.08%
08/16/2024,2537.0,2537.0,2537.0,2537.0,,-0.20%
08/19/2024,2594.0,2594.0,2594.0,2594.0,,2.25%
08/20/2024,2691.0,2691.0,2691.0,2691.0,,3.74%
08/21/2024,2788.0,2788.0,2788.0,2788.0,,3.60%
08/22/2024,2847.0,2847.0,2847.0,2847.0,,2.12%
08/23/2024,2851.0,2851.0,2851.0,2851.0,,0.14%
08/27/2024,2755.0,2755.0,2755.0,2755.0,,-3.37%
08/28/2024,2883.0,2883.0,2883.0,2883.0,,4.65%
08/29/2024,3119.0,3119.0,3119.0,3119.0,,8.19%
08/30/2024,3099.0,3099.0,3099.0,3099.0,,-0.64%
09/02/2024,3248.0,3248.0,3248.0,3248.0,,4.81%
09/03/2024,3349.0,3349.0,3349.0,3349.0,,3.11%
09/04/2024,3224.0,3224.0,3224.0,3224.0,,-3.73%
09/05/2024,3285.0,3285.0,3285.0,3285.0,,1.89%
09/06/2024,3356.0,3356.0,3356.0,3356.0,,2.16%
09/09/2024,3404.0,3404.0,3404.0,3404.0,,1.43%
09/10/2024,3342.0,3342.0,3342.0,3342.0,,-1.82%
09/11/2024,3375.0,3375.0,3375.0,3375.0,,0.99%
09/12/2024,3225.0,3225.0,3225.0,3225.0,,-4.44%
09/13/2024,3089.0,3089.0,3089.0,3089.0,,-4.22%
09/16/2024,3097.0,3097.0,3097.0,3097.0,,0.26%
09/17/2024,3090.0,3090.0,3090.0,3090.0,,-0.23%
09/18/2024,3024.0,3024.0,3024.0,3024.0,,-2.14%
09/19/2024,3253.0,3253.0,3253.0,3253.0,,7.57%
09/20/2024,3235.0,3235.0,3235.0,3235.0,,-0.55%
09/23/2024,3275.0,3275.0,3275.0,3275.0,,1.24%
09/24/2024,3301.0,3301.0,3301.0,3301.0,,0.79%
09/25/2024,3315.0,3315.0,3315.0,3315.0,,0.42%
09/26/2024,3580.0,3580.0,3580.0,3580.0,,7.99%
09/27/2024,3689.0,3689.0,3689.0,3689.0,,3.04%
09/30/2024,3649.0,3649.0,3649.0,3649.0,,-1.08%
10/01/2024,3524.0,3524.0,3524.0,3524.0,,-3.43%
10/02/2024,3399.0,3399.0,3399.0,3399.0,,-3.55%
10/03/2024,3299.0,3299.0,3299.0,3299.0,,-2.94%
10/04/2024,3243.0,3243.0,3243.0,3243.0,,-1.70%
10/07/2024,3161.0,3161.0,3161.0,3161.0,,-2.53%
10/08/2024,2989.0,2989.0,2989.0,2989.0,,-5.44%
10/09/2024,2786.0,2786.0,2786.0,2786.0,,-6.79%
10/10/2024,2755.0,2755.0,2755.0,2755.0,,-1.11%
10/11/2024,2835.0,2835.0,2835.0,2835.0,,2.90%
10/14/2024,2878.0,2878.0,2878.0,2878.0,,1.52%
10/15/2024,2773.0,2773.0,2773.0,2773.0,,-3.65%
10/16/2024,2552.0,2552.0,2552.0,2552.0,,-7.97%
10/17/2024,2322.0,2322.0,2322.0,2322.0,,-9.01%
10/18/2024,2276.0,2276.0,2276.0,2276.0,,-1.98%
10/21/2024,2191.0,2191.0,2191.0,2191.0,,-3.73%
10/22/2024,2008.0,2008.0,2008.0,2008.0,,-8.35%
10/23/2024,1921.0,1921.0,1921.0,1921.0,,-4.33%
10/24/2024,1859.0,1859.0,1859.0,1859.0,,-3.23%
10/25/2024,1856.0,1856.0,1856.0,1856.0,,-0.16%
10/28/2024,1786.0,1786.0,1786.0,1786.0,,-3.77%
10/29/2024,1859.0,1859.0,1859.0,1859.0,,4.09%
10/30/2024,1846.0,1846.0,1846.0,1846.0,,-0.70%
10/31/2024,1853.0,1853.0,1853.0,1853.0,,0.38%
11/01/2024,1848.0,1848.0,1848.0,1848.0,,-0.27%
11/04/2024,1849.0,1849.0,1849.0,1849.0,,0.05%
11/05/2024,1967.0,1967.0,1967.0,1967.0,,6.38%
11/06/2024,2060.0,2060.0,2060.0,2060.0,,4.73%
11/07/2024,2162.0,2162.0,2162.0,2162.0,,4.95%
11/08/2024,2316.0,2316.0,2316.0,2316.0,,7.12%
11/11/2024,2517.0,2517.0,2517.0,2517.0,,8.68%
11/12/2024,2753.0,2753.0,2753.0,2753.0,,9.38%
11/13/2024,2746.0,2746.0,2746.0,2746.0,,-0.25%
11/14/2024,2936.0,2936.0,2936.0,2936.0,,6.92%
11/15/2024,3229.0,3229.0,3229.0,3229.0,,9.98%
11/18/2024,3162.0,3162.0,3162.0,3162.0,,-2.07%
11/19/2024,2808.0,2808.0,2808.0,2808.0,,-11.20%
11/20/2024,2810.0,2810.0,2810.0,2810.0,,0.07%
11/21/2024,2724.0,2724.0,2724.0,2724.0,,-3.06%
11/22/2024,2626.0,2626.0,2626.0,2626.0,,-3.60%
11/25/2024,2613.0,2613.0,2613.0,2613.0,,-0.50%
11/26/2024,2779.0,2779.0,2779.0,2779.0,,6.35%
11/27/2024,2569.0,2569.0,2569.0,2569.0,,-7.56%
11/28/2024,2312.0,2312.0,2312.0,2312.0,,-10.00%
11/29/2024,2133.0,2133.0,2133.0,2133.0,,-7.74%
12/02/2024,1973.0,1973.0,1973.0,1973.0,,-7.50%
12/03/2024,1792.0,1792.0,1792.0,1792.0,,-9.17%
12/04/2024,1609.0,1609.0,1609.0,1609.0,,-10.21%
12/05/2024,1530.0,1530.0,1530.0,1530.0,,-4.91%
12/06/2024,1535.0,1535.0,1535.0,1535.0,,0.33%
12/09/2024,1532.0,1532.0,1532.0,1532.0,,-0.20%
12/10/2024,1503.0,1503.0,1503.0,1503.0,,-1.89%
12/11/2024,1377.0,1377.0,1377.0,1377.0,,-8.38%
12/12/2024,1252.0,1252.0,1252.0,1252.0,,-9.08%
12/13/2024,1263.0,1263.0,1263.0,1263.0,,0.88%
12/16/2024,1340.0,1340.0,1340.0,1340.0,,6.10%
12/17/2024,1308.0,1308.0,1308.0,1308.0,,-2.39%
12/18/2024,1237.0,1237.0,1237.0,1237.0,,-5.43%
12/19/2024,1079.0,1079.0,1079.0,1079.0,,-12.77%
12/20/2024,1115.0,1115.0,1115.0,1115.0,,3.34%
12/23/2024,1132.0,1132.0,1132.0,1132.0,,1.52%
12/24/2024,1147.0,1147.0,1147.0,1147.0,,1.33%
01/02/2025,1261.0,1261.0,1261.0,1261.0,,9.94%
01/03/2025,1375.0,1375.0,1375.0,1375.0,,9.04%
01/06/2025,1290.0,1290.0,1290.0,1290.0,,-6.18%
01/07/2025,1218.0,1218.0,1218.0,1218.0,,-5.58%
01/08/2025,1100.0,1100.0,1100.0,1100.0,,-9.69%
01/09/2025,1164.0,1164.0,1164.0,1164.0,,5.82%
01/10/2025,1448.0,1448.0,1448.0,1448.0,,24.40%
01/13/2025,1615.0,1615.0,1615.0,1615.0,,11.53%
01/14/2025,1604.0,1604.0,1604.0,1604.0,,-0.68%
01/15/2025,1581.0,1581.0,1581.0,1581.0,,-1.43%
01/16/2025,1482.0,1482.0,1482.0,1482.0,,-6.26%
01/17/2025,1393.0,1393.0,1393.0,1393.0,,-6.01%
01/20/2025,1327.0,1327.0,1327.0,1327.0,,-4.74%
